Inline; Crossline; Depth; Normalized field; Current field; Ratio;;Inline; Crossline; Depth; Normalized field; Current field; Ratio;;Inline; Crossline; Depth; Normalized field; Current field; Ratio;;Inline; Crossline; Depth; Normalized field; Current field; Ratio
0;-55,5;100;7,49;15158,3;9,53;;0;-55,6;100;8,24;16662,9;9;;0;-55,5;100;7,5;15177,9;9,58;;0;-55,5;100;8,3;16795,2;9,13
0;-54,3;100;7,92;16024,9;10,05;;0;-54,4;100;9,29;18799,2;10,13;;0;-54,3;100;8,06;16309,8;10,27;;0;-54,2;100;9,34;18893,5;10,27
0;-53,1;100;8,48;17153,3;10,79;;0;-53,2;100;10,71;21667;11,56;;0;-53,1;100;8,55;17291,2;10,92;;0;-53;100;10,8;21859,7;11,75
0;-51,9;100;9,32;18851,2;11,82;;0;-51,9;100;12,26;24797,6;13,21;;0;-52;100;9,26;18736,1;11,85;;0;-51,8;100;12,53;25358,3;13,48
0;-50,7;100;10,38;21008,5;13,22;;0;-50,7;100;14,41;29154,8;15,42;;0;-50,7;100;10,45;21136,9;13,37;;0;-50,6;100;14,8;29937,6;15,86
0;-49,4;100;11,99;24266,6;15,38;;0;-49,6;100;17,06;34524,6;18,5;;0;-49,5;100;12,13;24543,3;15,64;;0;-49,4;100;17,86;36147,1;19,18
0;-48,3;100;14,94;30231,7;19,21;;0;-48,3;100;20,95;42390,7;23,19;;0;-48,3;100;15,22;30791,3;19,73;;0;-48,2;100;22,07;44652,1;24,06
0;-47,1;100;20,4;41278,6;26,16;;0;-47,1;100;26,89;54405,2;29,9;;0;-47,1;100;20,8;42089,9;26,77;;0;-47;100;28,35;57356,8;31,36
0;-45,9;100;28,73;58135,6;36,64;;0;-46;100;35,56;71957,2;39,03;;0;-45,9;100;29,28;59248,6;37,52;;0;-45,8;100;37,22;75301,6;40,8
0;-44,6;100;38,21;77316,1;48,62;;0;-44,7;100;45,99;93050,5;49,92;;0;-44,6;100;39,04;78994,7;49,73;;0;-44,5;100;47,29;95686,2;51,65
0;-43,4;100;48,52;98177,2;61,42;;0;-43,5;100;56,89;115119;60,83;;0;-43,4;100;48,92;98988,1;62,25;;0;-43,4;100;58,02;117399;62,54
0;-42,2;100;58;117354,7;73,36;;0;-42,3;100;66,83;135217,8;71,23;;0;-42,2;100;58,23;117822,5;73,95;;0;-42,2;100;67,83;137246,6;72,98
0;-41;100;65,68;132890,2;82,91;;0;-41;100;75,14;152030,3;79,53;;0;-41;100;65,8;133140,8;83,56;;0;-41;100;76,35;154496,1;80,83
0;-39,8;100;70,08;141806;88,77;;0;-39,9;100;79,47;160794,3;85,29;;0;-39,8;100;70,56;142763,2;89,61;;0;-39,8;100;81,03;163952,5;86,24
0;-38,6;100;72,45;146597,5;91,87;;0;-38,7;100;81,63;165181;89,22;;0;-38,5;100;72,81;147323,1;92,83;;0;-38,5;100;83,8;169555,2;90,09
0;-37,4;100;73,83;149394,1;93,76;;0;-37,5;100;83,4;168750,9;91,97;;0;-37,3;100;73,89;149509,1;94,39;;0;-37,3;100;85,04;172069,6;92,38
0;-36,2;100;74,77;151289,2;94,86;;0;-36,2;100;85,76;173531,8;93,84;;0;-36,1;100;75,05;151856,2;95,69;;0;-36,1;100;86,33;174683,8;94,09
0;-35;100;75,52;152809;95,68;;0;-35,1;100;88,04;178140,2;95,1;;0;-35;100;75,46;152691,8;96,39;;0;-34,9;100;87,26;176563,9;95,51
0;-33,8;100;75,75;153264,1;96,18;;0;-33,8;100;89,54;181171,5;96,34;;0;-33,7;100;75,92;153627,1;96,79;;0;-33,6;100;88,83;179744,1;96,34
0;-32,5;100;76,21;154213,5;96,77;;0;-32,6;100;90,29;182702,3;97,11;;0;-32,5;100;76,43;154645,5;97,3;;0;-32,4;100;90,3;182713,1;97,09
0;-31,3;100;76,71;155214,9;97,45;;0;-31,4;100;91,85;185843,6;97,89;;0;-31,3;100;76,63;155046,7;97,73;;0;-31,2;100;91,2;184528,4;97,89
0;-30,2;100;76,95;155704,7;97,75;;0;-30,2;100;91,71;185573,6;98,46;;0;-30,1;100;76,85;155502,1;98,2;;0;-30,1;100;92,39;186945,5;98,5
0;-28,9;100;77,15;156106,2;97,88;;0;-29,1;100;90,19;182496,8;98,32;;0;-28,9;100;77,21;156232,2;98,5;;0;-28,8;100;92,45;187061,4;98,64
0;-27,7;100;77,52;156854;98,37;;0;-27,8;100;89,84;181783;98,96;;0;-27,7;100;77,45;156717,3;98,93;;0;-27,6;100;91,3;184730,6;99,26
0;-26,6;100;77,88;157583,6;98,59;;0;-26,6;100;90,85;183834;99,4;;0;-26,4;100;77,74;157307,3;99,08;;0;-26,4;100;91,42;184973,3;99,58
0;-25,3;100;77,88;157588,7;98,94;;0;-25,4;100;90,53;183183,9;99,4;;0;-25,3;100;77,87;157557,2;99,17;;0;-25,2;100;90,48;183074,5;99,56
0;-24,1;100;78,17;158161,7;99,08;;0;-24,2;100;91,76;185662,5;99,58;;0;-24;100;78,12;158069,3;99,56;;0;-24;100;90,94;184016,2;99,87
0;-22,9;100;78,03;157886,4;99,11;;0;-22,9;100;93,1;188370,9;99,73;;0;-22,9;100;78,34;158518,7;99,97;;0;-22,8;100;91,1;184341,7;100
0;-21,7;100;78,31;158448,4;99,38;;0;-21,8;100;93,7;189587,2;99,81;;0;-21,6;100;78,29;158412,8;99,63;;0;-21,6;100;91,43;184995,7;100,11
0;-20,5;100;78,5;158844,3;99,52;;0;-20,6;100;92,99;188147,8;100,01;;0;-20,5;100;78,44;158722,8;100,05;;0;-20,4;100;91,92;185994;100,01
0;-19,3;100;78,34;158520,8;99,64;;0;-19,4;100;91,89;185933,8;100,1;;0;-19,2;100;78,56;158968,7;99,9;;0;-19,2;100;90,06;182224,7;100,06
0;-18,1;100;78,58;159002,2;99,6;;0;-18,2;100;91,16;184444,9;100,14;;0;-18;100;78,49;158825,7;100,29;;0;-17,9;100;90,29;182694,8;100,11
0;-16,9;100;78,3;158442;99,52;;0;-16,9;100;91,43;184999,1;100,21;;0;-16,8;100;78,54;158922,6;100,03;;0;-16,8;100;91,04;184211,1;100,24
0;-15,7;100;78,6;159047,2;99,71;;0;-15,8;100;91,84;185837,7;100,04;;0;-15,6;100;78,55;158938,8;100,05;;0;-15,6;100;91,68;185512,5;100,36
0;-14,5;100;78,48;158806,5;99,7;;0;-14,6;100;92,12;186396,3;100,27;;0;-14,4;100;78,58;158992,8;100,2;;0;-14,4;100;92,37;186896,9;100,32
0;-13,2;100;78,38;158603,5;99,59;;0;-13,3;100;92,97;188116,5;100,25;;0;-13,2;100;78,55;158941,5;100,11;;0;-13,2;100;92,6;187377,8;100,46
0;-12;100;78,5;158834,3;99,72;;0;-12,1;100;92,57;187308,6;100,52;;0;-12;100;78,58;158992,6;100,13;;0;-11,9;100;94,33;190873,2;100,22
0;-10,9;100;78,69;159212,3;99,96;;0;-10,9;100;92,57;187298,4;100,58;;0;-10,7;100;78,58;158996,8;100,23;;0;-10,7;100;94,02;190247,5;100,22
0;-9,6;100;78,53;158889,8;99,82;;0;-9,7;100;91,65;185449,1;100,29;;0;-9,6;100;78,59;159014,8;100,15;;0;-9,5;100;92,48;187127,4;100,22
0;-8,4;100;78,36;158562,2;99,62;;0;-8,5;100;90,62;183356,9;100,11;;0;-8,3;100;78,53;158892,6;100,19;;0;-8,3;100;90,96;184047,5;100,24
0;-7,3;100;78,67;159189;99,94;;0;-7,3;100;89,93;181958,2;100,06;;0;-7,1;100;78,55;158932,6;100,2;;0;-7,1;100;90,63;183391,3;99,97
0;-6;100;78,47;158777,8;99,74;;0;-6;100;91,84;185824,9;100,09;;0;-5,9;100;78,49;158811,6;100,24;;0;-5,9;100;92,52;187216;100,07
0;-4,8;100;78,46;158760,3;99,58;;0;-4,9;100;92,52;187197,6;100,25;;0;-4,7;100;78,43;158699,3;100,06;;0;-4,7;100;92,95;188085,9;100,19
0;-3,6;100;78,54;158920,3;99,53;;0;-3,7;100;94;190198,7;100,24;;0;-3,5;100;78,41;158661;100,09;;0;-3,5;100;93,14;188465,9;100,06
0;-2,4;100;78,46;158752;99,65;;0;-2,4;100;93,08;188329,6;99,84;;0;-2,3;100;78,51;158860,6;100;;0;-2,3;100;93,74;189674,3;100,18
0;-1,1;100;78,32;158468,1;99,51;;0;-1,3;100;92,43;187022,1;99,72;;0;-1,1;100;78,32;158481,2;99,89;;0;-1,1;100;94,98;192188,1;99,71
0;0,1;100;78,76;159373,9;99,93;;0;0;100;91,11;184362,7;100;;0;0,1;100;78,59;159021;100;;0;0,1;100;92,89;187958,1;100,02
0;1,2;100;78,55;158941,2;99,53;;0;1,2;100;90,71;183546,5;100,36;;0;1,4;100;78,37;158565,2;100;;0;1,4;100;91,7;185549,9;100,17
0;2,5;100;78,25;158336,6;99,56;;0;2,4;100;91,94;186026;99,8;;0;2,6;100;78,69;159219,2;100,25;;0;2,5;100;91,84;185832,1;100,35
0;3,7;100;78,57;158986,4;99,69;;0;3,7;100;92,16;186478,1;99,9;;0;3,8;100;78,69;159213,2;100,27;;0;3,8;100;91,49;185127;100,08
0;5;100;78,5;158836;99,79;;0;4,9;100;93,19;188555,2;99,93;;0;5;100;78,29;158419,7;99,84;;0;5;100;92,36;186876;100,02
