Measurement time:; 04/09/2023 17:41:27;;;;;;Measurement time:; 04/09/2023 17:41:55;;;;;;Measurement time:; 04/09/2023 17:42:46;;;;;;Measurement time:; 04/09/2023 17:44:12;;;;
0;74,9;100;570,67;164427,5;93,14;;0;75;100;632,98;182381,5;92,84;;0;74,9;100;567,28;163452,7;93,24;;0;75;100;632,66;182289,1;92,16
0;73,7;100;575,14;165717;94,03;;0;73,8;100;641,18;184743,3;94,51;;0;73,7;100;573,33;165194,2;94,12;;0;73,8;100;640,33;184500,5;93,96
0;72,5;100;577,82;166487,6;94,79;;0;72,6;100;648,93;186977,1;95,56;;0;72,5;100;578,92;166804,6;94,97;;0;72,5;100;651,5;187717,9;95,18
0;71,3;100;582,49;167833,3;95,28;;0;71,4;100;660,68;190363,7;96,62;;0;71,2;100;581,46;167537,6;95,62;;0;71,3;100;665,34;191706,4;96,07
0;70,1;100;585,02;168563,7;95,72;;0;70,2;100;673,6;194087,1;97,5;;0;70,1;100;584,79;168495,9;96,03;;0;70,1;100;670,92;193314,3;97,25
0;68,9;100;589,13;169746,4;96,23;;0;69;100;676,86;195023,9;98,24;;0;68,9;100;588,3;169509,1;96,58;;0;68,9;100;679,64;195826,2;98,03
0;67,6;100;590,5;170143,3;96,81;;0;67,8;100;676,59;194948,3;98,75;;0;67,6;100;589,9;169969,6;96,96;;0;67,7;100;683,47;196929,6;98,45
0;66,4;100;592,41;170693,7;97,01;;0;66,6;100;673,06;193929,4;99,22;;0;66,5;100;591,96;170561,7;97,11;;0;66,5;100;676,56;194937,4;98,95
0;65,3;100;594,89;171407,1;97,42;;0;65,4;100;676,39;194888,8;99,26;;0;65,2;100;592,87;170825,7;97,49;;0;65,3;100;677,22;195128;99,32
0;64;100;597,74;172228,3;97,79;;0;64,1;100;678,27;195431,5;99,96;;0;64,1;100;597,48;172152,4;97,94;;0;64,1;100;673,21;193973,7;99,37
0;62,8;100;598,35;172403,9;97,94;;0;62,9;100;678,75;195569,5;100,14;;0;62,8;100;596,74;171940,4;98,11;;0;62,9;100;680,73;196140,7;99,73
0;61,6;100;601,37;173275,3;98,3;;0;61,7;100;688,61;198411;100,34;;0;61,6;100;598,89;172558,6;98,32;;0;61,7;100;691,3;199185,6;99,89
0;60,4;100;600,05;172893,5;98,36;;0;60,6;100;692,97;199667,8;100,59;;0;60,4;100;601,63;173347,6;98,63;;0;60,4;100;699,32;201496,5;100,32
0;59,2;100;603,07;173763,6;98,66;;0;59,4;100;696,31;200630,4;100,78;;0;59,2;100;600,74;173093,8;98,7;;0;59,3;100;701,72;202189;100,68
0;58;100;602,23;173521,6;98,56;;0;58,1;100;679,56;195803,1;100,94;;0;58;100;603,27;173821,7;99,2;;0;58,1;100;706,77;203643,3;100,59
0;56,8;100;605,31;174410,4;98,89;;0;56,9;100;681,82;196453,8;101,16;;0;56,8;100;603,84;173986,9;99,33;;0;56,8;100;693,57;199838,3;100,87
0;55,6;100;605,05;174334,8;99,26;;0;55,7;100;684,34;197179,9;101,07;;0;55,6;100;605,32;174411,6;99,64;;0;55,6;100;686,34;197756,8;100,94
0;54,4;100;607,95;175170,5;99,5;;0;54,5;100;694,93;200232,9;101,46;;0;54,4;100;606,03;174616,7;99,76;;0;54,4;100;689,19;198578,8;101,13
0;53,1;100;607,52;175047;99,61;;0;53,3;100;698,46;201248,1;101,61;;0;53,1;100;608,01;175186,7;99,78;;0;53,2;100;693,92;199940,4;101,37
0;52;100;607,33;174991,5;99,49;;0;52,1;100;708,92;204262;101,69;;0;52;100;608,85;175430,3;99,97;;0;52;100;698,98;201398,1;101,13
0;50,7;100;608,46;175317,6;99,5;;0;50,9;100;704,71;203048,5;101,88;;0;50,7;100;610,33;175855,9;100,21;;0;50,8;100;695,74;200465,5;101,23
0;49,5;100;609,71;175676,1;99,79;;0;49,6;100;698,05;201131,6;101,98;;0;49,5;100;609,47;175608,1;100,08;;0;49,5;100;702;202268,7;101,42
0;48,3;100;609,26;175548,6;99,8;;0;48,5;100;688,06;198253,1;101,83;;0;48,4;100;609,08;175496,3;100,14;;0;48,4;100;691,81;199331,9;101,66
0;47,1;100;609,76;175690;99,83;;0;47,2;100;689,02;198528,3;101,52;;0;47,1;100;610,22;175824,7;100,03;;0;47,1;100;680,37;196036,6;101,71
0;45,9;100;610,61;175936,9;99,94;;0;46;100;697,21;200887,6;101,82;;0;45,9;100;608,71;175387,7;100,05;;0;46;100;686,13;197696,3;101,63
0;44,7;100;611,14;176088,5;100,09;;0;44,8;100;701,78;202205,6;101,8;;0;44,7;100;611,53;176200,4;100,48;;0;44,7;100;692,08;199409,3;101,77
0;43,5;100;611,07;176068,2;100,12;;0;43,6;100;706,31;203511,3;102;;0;43,5;100;610,45;175889,5;100,21;;0;43,5;100;701,36;202085;101,92
0;42,3;100;611,72;176257;100,2;;0;42,4;100;715,3;206101,5;102,06;;0;42,3;100;610,13;175797,7;100,19;;0;42,4;100;714,44;205852,1;101,86
0;41,1;100;610,79;175989,1;99,99;;0;41,2;100;705,88;203388;102,17;;0;41,1;100;610,73;175971;100,3;;0;41,1;100;712,18;205201,8;101,73
0;39,9;100;610,58;175928,3;99,99;;0;40;100;695,49;200394,2;102,01;;0;39,9;100;610,03;175769,2;100,39;;0;39,9;100;701,15;202022,5;101,88
0;38,7;100;610,98;176043,7;100,09;;0;38,8;100;691,22;199162,1;101,85;;0;38,6;100;610,77;175983;100,34;;0;38,7;100;698,97;201396,1;101,84
0;37,5;100;610,68;175956,4;100,01;;0;37,5;100;694,24;200033,2;101,92;;0;37,4;100;609,97;175751,9;100,3;;0;37,5;100;693,05;199689,5;101,87
0;36,3;100;611,9;176307,3;100,06;;0;36,4;100;700,52;201841,8;101,78;;0;36,2;100;611,52;176197,1;100,36;;0;36,3;100;695,15;200294,8;101,8
0;35,1;100;612,23;176402;100,29;;0;35,2;100;701,13;202017,4;101,91;;0;35;100;610,1;175790,3;100,28;;0;35,1;100;699,37;201511,6;101,65
0;33,8;100;613,81;176859,5;100,41;;0;33,9;100;703,82;202793,9;101,74;;0;33,8;100;612,29;176419,7;100,49;;0;33,9;100;706,12;203456,8;101,69
0;32,7;100;612,57;176501,1;100,53;;0;32,7;100;706,09;203446,4;101,81;;0;32,6;100;612,06;176352,9;100,5;;0;32,7;100;714,31;205814,5;101,36
0;31,4;100;613,55;176783,5;100,6;;0;31,5;100;698,73;201325,4;101,52;;0;31,4;100;611,49;176191,3;100,38;;0;31,4;100;712,28;205229,8;101,48
0;30,2;100;613,6;176799,1;100,58;;0;30,3;100;685,9;197628,4;101,33;;0;30,2;100;612,98;176619,4;100,49;;0;30,3;100;694,52;200112,2;101,2
0;29;100;614,27;176989,5;100,72;;0;29,1;100;691,71;199304,6;101,37;;0;29;100;611,48;176188,3;100,52;;0;29;100;691,21;199159,5;101,09
0;27,8;100;614,1;176942,5;100,8;;0;27,9;100;689,75;198738,8;101,31;;0;27,8;100;612,36;176441,6;100,57;;0;27,8;100;691,16;199145;101,28
0;26,6;100;614,37;177019,4;100,7;;0;26,7;100;698,39;201228,8;101,32;;0;26,6;100;613,73;176836,4;100,81;;0;26,6;100;688,95;198508,3;100,68
0;25,4;100;614,16;176958,9;100,42;;0;25,5;100;698,94;201387,7;101,01;;0;25,4;100;613,79;176853,3;100,76;;0;25,4;100;691,82;199335,6;100,91
0;24,2;100;613,55;176783;100,36;;0;24,3;100;702,04;202279,6;100,82;;0;24,2;100;612,5;176479,5;100,53;;0;24,2;100;699,68;201601,1;100,72
0;23;100;613,13;176661,9;100,44;;0;23;100;705,73;203344,5;100,67;;0;22,9;100;614,25;176984,1;100,74;;0;23;100;705,23;203200,2;100,54
0;21,8;100;615,72;177408,7;100,74;;0;21,8;100;692,33;199482,6;100,46;;0;21,7;100;612,2;176393,7;100,66;;0;21,8;100;711,46;204993,3;100,57
0;20,5;100;614,46;177045,6;100,89;;0;20,6;100;681,89;196474,4;100,66;;0;20,5;100;613,37;176730,7;100,53;;0;20,6;100;701,93;202247,4;100,43
0;19,4;100;615,23;177266,8;100,77;;0;19,4;100;685,49;197510,7;100,69;;0;19,3;100;613,38;176735,5;100,79;;0;19,4;100;689,43;198645,5;100,09
0;18,1;100;614,88;177168,1;100,72;;0;18,2;100;691,35;199200,6;100,61;;0;18,1;100;614,03;176921,2;100,88;;0;18,2;100;685,79;197599,4;100,05
0;16,9;100;614,48;177051,9;100,7;;0;17;100;691,79;199328;100,34;;0;16,9;100;612,64;176521,5;100,86;;0;16,9;100;688,26;198310;100,16
0;15,7;100;612,99;176622,1;100,49;;0;15,8;100;695,22;200313,8;100,46;;0;15,7;100;613,91;176888,2;100,74;;0;15,8;100;685,33;197464,4;100,14
0;14,5;100;615,59;177372,5;100,75;;0;14,6;100;700,05;201705,6;100,52;;0;14,5;100;612,92;176602,2;100,76;;0;14,5;100;692,14;199428,4;100,08
0;13,3;100;613,76;176843,1;100,49;;0;13,4;100;708,03;204005,6;100,65;;0;13,3;100;612,56;176497,5;100,7;;0;13,3;100;701,86;202228,4;100,14
0;12,1;100;613,6;176798,2;100,51;;0;12,1;100;699,25;201476;100,31;;0;12,1;100;612,95;176609,3;100,66;;0;12,1;100;702,99;202553,2;100,32
0;10,8;100;613,84;176865,9;100,56;;0;10,9;100;686,36;197763;100,52;;0;10,8;100;610,54;175916,8;100,33;;0;10,9;100;697,87;201078,4;100,26
0;9,7;100;612,04;176349,1;100,34;;0;9,7;100;679,55;195800,8;100,11;;0;9,7;100;611,9;176307,1;100,54;;0;9,7;100;689,56;198684,5;100,16
0;8,4;100;614,21;176974,4;100,6;;0;8,5;100;688,28;198315,9;100,18;;0;8,5;100;611,31;176138,5;100,34;;0;8,5;100;684,24;197150,7;100,01
0;7,2;100;611,75;176263,9;100,38;;0;7,3;100;687,55;198106,3;100,5;;0;7,2;100;611,58;176216,6;100,46;;0;7,3;100;680,43;196055;100,12
0;6;100;612,17;176385,6;100,34;;0;6,1;100;693,17;199723,6;100,51;;0;6;100;612,61;176512,8;100,53;;0;6,1;100;683,46;196925,6;100,02
0;4,8;100;612,37;176444,4;100,32;;0;4,9;100;694,88;200217,1;100,26;;0;4,8;100;610,85;176006,2;100,33;;0;4,9;100;688,94;198507,1;99,58
0;3,6;100;611,77;176271,5;100,25;;0;3,7;100;705,17;203181,4;100,25;;0;3,6;100;609,66;175662,5;100,35;;0;3,7;100;694,97;200242,7;99,78
0;2,4;100;610,42;175881,3;100,24;;0;2,5;100;696,08;200561,8;100;;0;2,4;100;610,66;175951,9;100,36;;0;2,5;100;701,53;202131,9;99,95
0;1,2;100;611,45;176178,2;100,12;;0;1,3;100;688,47;198369,4;100,02;;0;1,2;100;611,36;176152,8;100,26;;0;1,3;100;705,36;203236,7;100
0;0;100;610,45;175890;100;;0;0,1;100;682,53;196659,9;100;;0;0;100;609,89;175728,4;100,02;;0;0,1;100;703,89;202813,3;100,01
0;-1,3;100;608,91;175445,1;99,9;;0;-1,2;100;684,52;197233,5;100,04;;0;-1,2;100;610,14;175801,5;100,02;;0;-1,2;100;688,03;198243,9;100,09
0;-2,5;100;611,51;176196;100,2;;0;-2,3;100;682,95;196780,7;100,2;;0;-2,4;100;610,77;175982,3;100,25;;0;-2,4;100;680,66;196119,8;100,12
0;-3,7;100;610,98;176041,9;100,29;;0;-3,6;100;690,21;198872,4;100,2;;0;-3,6;100;611,51;176196;100,35;;0;-3,6;100;683,67;196986,7;100,13
0;-4,9;100;613,32;176716,1;100,41;;0;-4,8;100;696,82;200775,3;100,36;;0;-4,9;100;611,83;176287,2;100,49;;0;-4,8;100;686,64;197842,2;100,04
0;-6,1;100;612,3;176422;100,4;;0;-6;100;701,21;202041,5;100,46;;0;-6,1;100;611,1;176077;100,39;;0;-6;100;693,22;199739,2;99,9
0;-7,3;100;612,84;176578,8;100,4;;0;-7,2;100;698,53;201270,3;100,07;;0;-7,3;100;611,25;176121,1;100,53;;0;-7,2;100;695,1;200280,1;99,88
0;-8,5;100;612,53;176490;100,36;;0;-8,4;100;697,38;200936,5;99,95;;0;-8,5;100;611,64;176232;100,54;;0;-8,4;100;697,48;200965;100,05
0;-9,8;100;612,5;176480,2;100,3;;0;-9,7;100;685,77;197591,7;100,22;;0;-9,7;100;611,66;176240;100,5;;0;-9,6;100;700,52;201841,5;100,36
0;-10,9;100;612,41;176455,3;100,3;;0;-10,9;100;685,64;197555,4;100,48;;0;-10,9;100;614;176913,8;100,73;;0;-10,8;100;687,16;197993,2;100,26
0;-12,1;100;614,15;176955,9;100,54;;0;-12,1;100;683,48;196931,8;100,56;;0;-12,1;100;613,26;176700,8;100,79;;0;-12;100;686,13;197696,3;100,35
0;-13,3;100;613,09;176651,5;100,76;;0;-13,2;100;689,95;198797,1;100,58;;0;-13,3;100;614,83;177151,6;101,1;;0;-13,3;100;682,4;196621,4;100,27
0;-14,6;100;613,62;176803,5;100,54;;0;-14,5;100;697,09;200855,4;100,59;;0;-14,5;100;614,86;177161,8;101,12;;0;-14,4;100;689,91;198784,8;100,51
0;-15,8;100;614,2;176971,9;100,84;;0;-15,7;100;697,25;200900,9;100,65;;0;-15,7;100;613,86;176873,9;100,89;;0;-15,7;100;695,92;200518;100,57
0;-16,9;100;615,31;177290,5;100,84;;0;-16,9;100;699,8;201633,8;100,66;;0;-16,9;100;614,7;177113,9;101,02;;0;-16,9;100;703,31;202647,1;100,42
0;-18,2;100;615,82;177437,6;100,89;;0;-18,1;100;693,78;199900,8;100,83;;0;-18,2;100;613,07;176644,8;100,82;;0;-18,1;100;703,93;202823,5;100,57
0;-19,4;100;614,75;177128,8;100,95;;0;-19,3;100;691,38;199207,8;100,97;;0;-19,4;100;615,4;177315,7;101,02;;0;-19,3;100;710,06;204592;100,65
0;-20,6;100;614,26;176987,4;100,84;;0;-20,5;100;685,29;197454,5;100,93;;0;-20,6;100;615,88;177454,4;101,01;;0;-20,5;100;700,81;201925,9;100,71
0;-21,8;100;615,62;177380,7;100,84;;0;-21,7;100;686,73;197867,7;101,08;;0;-21,8;100;615,65;177387,3;101,03;;0;-21,7;100;692,02;199394,3;100,72
0;-22,9;100;616,29;177572,6;100,9;;0;-22,9;100;690,74;199023,5;101,06;;0;-23;100;613,34;176723,9;100,88;;0;-22,9;100;685,96;197646,4;100,85
0;-24,2;100;615,52;177351,6;100,82;;0;-24,1;100;698,65;201304,8;101,19;;0;-24,2;100;615,84;177444,5;101,14;;0;-24,1;100;694,18;200015,7;100,93
0;-25,4;100;614,04;176925,4;100,79;;0;-25,3;100;701,23;202046,3;101,29;;0;-25,4;100;614,64;177098,3;100,95;;0;-25,3;100;696,62;200719,9;100,86
0;-26,6;100;615,38;177310,5;100,86;;0;-26,5;100;697,73;201038,9;101,48;;0;-26,6;100;613,88;176878;100,78;;0;-26,5;100;698,34;201215,4;101,1
0;-27,8;100;615,92;177467,1;100,96;;0;-27,8;100;692,01;199391,1;101,62;;0;-27,8;100;613,34;176722;100,94;;0;-27,7;100;706,58;203587,2;101,21
0;-29;100;614,76;177132,4;100,71;;0;-28,9;100;689,74;198735,9;101,64;;0;-29;100;615,4;177315,3;101,12;;0;-29;100;712,32;205242,5;101,15
0;-30,2;100;615,13;177238,3;100,92;;0;-30,1;100;691,45;199228,6;101,78;;0;-30,2;100;614,7;177113,5;100,97;;0;-30,2;100;715,64;206199,4;101,42
0;-31,4;100;614,98;177196,4;100,82;;0;-31,3;100;691,94;199369;101,74;;0;-31,5;100;614,21;176973,3;100,79;;0;-31,4;100;699,87;201654,1;101,6
0;-32,6;100;613,79;176851,9;100,59;;0;-32,6;100;699,2;201460,7;101,84;;0;-32,7;100;614,66;177104,4;100,8;;0;-32,6;100;693,86;199924,7;101,76
0;-33,9;100;615,19;177256,5;100,62;;0;-33,8;100;700,78;201916,4;102,15;;0;-33,9;100;615,72;177408,5;101,04;;0;-33,8;100;694,31;200052,4;101,54
0;-35,1;100;613,9;176885;100,63;;0;-34,9;100;706,99;203705,7;102,07;;0;-35,1;100;612,37;176442,8;100,77;;0;-35;100;699,75;201619;101,67
0;-36,3;100;612,77;176557,3;100,37;;0;-36,1;100;689,48;198661,6;102;;0;-36,3;100;614,35;177015,3;100,82;;0;-36,2;100;701,4;202094,4;101,89
0;-37,5;100;614,19;176967,3;100,49;;0;-37,4;100;688,35;198335,6;102,07;;0;-37,5;100;614,37;177020,5;100,92;;0;-37,5;100;706,69;203618,7;101,75
0;-38,7;100;612,18;176387,7;100,62;;0;-38,5;100;688,76;198454,7;102,24;;0;-38,8;100;613,29;176709,5;100,69;;0;-38,6;100;707,64;203893,2;101,61
0;-39,9;100;613,61;176801,8;100,53;;0;-39,8;100;698,18;201169;101,9;;0;-39,9;100;612,98;176619,8;100,68;;0;-39,8;100;708;203996,6;101,92
0;-41,1;100;612,19;176391,9;100,48;;0;-41;100;702,83;202508,5;101,85;;0;-41,1;100;612,94;176608,6;100,67;;0;-41;100;700,01;201694,3;101,91
0;-42,3;100;613,67;176817,5;100,49;;0;-42,2;100;706,15;203463,6;101,97;;0;-42,3;100;613,04;176635,3;100,74;;0;-42,2;100;692,51;199533,6;101,91
0;-43,5;100;612,24;176405,7;100,61;;0;-43,4;100;713,13;205476,2;101,97;;0;-43,6;100;611,67;176240,9;100,6;;0;-43,5;100;696,4;200655,8;101,89
0;-44,7;100;612,55;176496,3;100,51;;0;-44,6;100;702,09;202295,1;101,85;;0;-44,8;100;612,77;176559,9;100,57;;0;-44,7;100;696,8;200770,5;101,79
0;-45,9;100;611,22;176113,2;100,46;;0;-45,8;100;699,83;201644,1;101,98;;0;-46;100;612,37;176442,8;100,58;;0;-45,9;100;698,87;201367,2;101,72
0;-47,2;100;612,41;176455,3;100,44;;0;-47;100;689,57;198686,8;102,16;;0;-47,1;100;612,51;176483,5;100,72;;0;-47,1;100;706,6;203593,8;101,87
0;-48,4;100;611,51;176195;100,38;;0;-48,3;100;693,48;199813,4;102,01;;0;-48,4;100;612,25;176410,2;100,79;;0;-48,3;100;706,36;203525,6;101,65
0;-49,6;100;612,79;176563,1;100,41;;0;-49,4;100;697,6;201001,2;101,82;;0;-49,6;100;612,06;176355,3;100,54;;0;-49,5;100;705,49;203275;101,45
0;-50,8;100;612,89;176592,6;100,39;;0;-50,6;100;705,84;203375;101,66;;0;-50,8;100;610,49;175902,5;100,43;;0;-50,7;100;691,35;199198,9;101,36
0;-52;100;610,71;175966;100,19;;0;-51,8;100;705,28;203213,1;101,85;;0;-52;100;610,76;175978,4;100,39;;0;-51,9;100;689,2;198581,4;101,25
0;-53,2;100;610,52;175910,7;100,03;;0;-53,1;100;713,53;205590,2;101,76;;0;-53,2;100;610,34;175857,7;100,16;;0;-53,1;100;690,08;198833,1;101,29
