Points [mm]:;;;;;;;Points [mm]:;;;;;;;Points [mm]:;;;;;;;Points [mm]:;;;;;;;Points [mm]:;;;;;;;Points [mm]:;;;;;
Inline; Crossline; Depth; Normalized field; Current field; Ratio;;Inline; Crossline; Depth; Normalized field; Current field; Ratio;;Inline; Crossline; Depth; Normalized field; Current field; Ratio;;Inline; Crossline; Depth; Normalized field; Current field; Ratio;;Inline; Crossline; Depth; Normalized field; Current field; Ratio;;Inline; Crossline; Depth; Normalized field; Current field; Ratio
0;0;65,4;93,13;8642945,7;77,04;;;;;;;;;;;;;;;;0;0;65,5;78,08;7246899,1;71,7;;;;;;;;;;;;;;
0;0;64,2;94,39;8760438,7;77,79;;;;;;;;;;;;;;;;0;0;64,3;78,95;7327172,1;72,23;;;;;;;;;;;;;;
0;0;63;95,09;8825363,5;78,45;;;;;;;;;;;;;;;;0;0;63,1;79,2;7350058,7;72,74;;;;;;;;;;;;;;
0;0;61,7;95,68;8879819,9;78,81;;;;;;;;;;;;;;;;0;0;61,9;80,57;7477246,8;73,63;;;;;;;;;;;;;;
0;0;60,5;95,94;8903885;79,28;;;;;;;;;;;;;;;;0;0;60,6;80,61;7481329,3;73,96;;;;;;;;;;;;;;
0;0;59,3;96,55;8960398,7;79,65;;;;;;;;;;;;;;;;0;0;59,4;81,09;7525969,6;74,48;;;;;;;;;;;;;;
0;0;58,1;97,1;9011790,5;80,08;;;;;;;;;;;;;;;;0;0;58,2;82,16;7625354,9;75,09;;;;;;;;;;;;;;
0;0;56,8;97,78;9074664,8;80,61;;;;;;;;;;;;;;;;0;0;57;82,51;7657377,1;75,72;;;;;;;;;;;;;;
0;0;55,7;98,34;9126913,7;81,12;;;;;;;;;;;;;;;;0;0;55,8;83,91;7787471,4;76,51;;;;;;;;;;;;;;
0;0;54,4;98,5;9141390,1;81,29;;;;;;;;;;;;;;;;0;0;54,6;84,17;7811283,7;77,05;;;;;;;;;;;;;;
0;0;53,2;99,28;9213702,7;81,95;;;;;;;;;;;;;;;;0;0;53,3;84,98;7887234,1;77,68;;;;;;;;;;;;;;
0;0;52;100,7;9345922,3;82,85;;;;;;;;;;;;;;;;0;0;52,1;85,25;7912033,9;78,26;;;;;;;;;;;;;;
0;0;50,8;100,98;9371867;83,25;;;;;;;;;;;;;;;;0;0;50,9;86,21;8001471,6;78,9;;;;;;;;;;;;;;
0;0;49,6;100,86;9360621,5;83,32;;;;;;;;;;;;;;;;0;0;49,7;86,46;8023980,9;79,25;;;;;;;;;;;;;;
0;0;48,3;101,54;9424011,4;83,94;;;;;;;;;;;;;;;;0;0;48,5;87,1;8083441,2;79,67;;;;;;;;;;;;;;
0;0;47,1;103,23;9580875,1;84,78;;;;;;;;;;;;;;;;0;0;47,3;87,77;8146063;80,31;;;;;;;;;;;;;;
0;0;45,9;103,06;9564889,6;85,23;;;;;;;;;;;;;;;;0;0;46,1;88,65;8227921,9;81,14;;;;;;;;;;;;;;
0;0;44,7;104,08;9659840,8;85,63;;;;;;;;;;;;;;;;0;0;44,8;89,15;8273631,2;81,68;;;;;;;;;;;;;;
0;0;43,5;103,81;9634071,1;85,97;;;;;;;;;;;;;;;;0;0;43,6;90,09;8360742,3;82,34;;;;;;;;;;;;;;
0;0;42,3;105,13;9757210,3;86,67;;;;;;;;;;;;;;;;0;0;42,4;90,09;8361137,5;82,67;;;;;;;;;;;;;;
0;0;41,1;105,64;9804177,4;86,99;;;;;;;;;;;;;;;;0;0;41,2;91,5;8492356,4;83,48;;;;;;;;;;;;;;
0;0;39,9;106,43;9877324;87,74;;;;;;;;;;;;;;;;0;0;40;91,88;8527115,9;84;;;;;;;;;;;;;;
0;0;38,7;107,4;9967877,2;88,42;;;;;;;;;;;;;;;;0;0;38,8;92,06;8543937,9;84,64;;;;;;;;;;;;;;
0;0;37,4;107,92;10016391,8;88,84;;;;;;;;;;;;;;;;0;0;37,6;93,33;8662197,2;85,33;;;;;;;;;;;;;;
0;0;36,2;108,26;10047854,5;89,22;;;;;;;;;;;;;;;;0;0;36,4;93,64;8690774;85,97;;;;;;;;;;;;;;
0;0;35;108,82;10099888,4;89,51;;;;;;;;;;;;;;;;0;0;35,1;94,84;8801806,1;86,77;;;;;;;;;;;;;;
0;0;33,8;109,16;10131322;90,16;;;;;;;;;;;;;;;;0;0;33,9;95,61;8873587,8;87,55;;;;;;;;;;;;;;
0;0;32,6;110,68;10271650,2;90,83;;;;;;;;;;;;;;;;0;0;32,7;96,48;8954504,3;88,11;;;;;;;;;;;;;;
0;0;31,4;110,33;10239400,3;91,1;;;;;;;;;;;;;;;;0;0;31,5;96,55;8960662,2;88,58;;;;;;;;;;;;;;
0;0;30,1;111,41;10340016,7;91,62;;;;;;;;;;;;;;;;0;0;30,3;97,77;9074241;89,5;;;;;;;;;;;;;;
0;0;28,9;111,69;10366175;92,27;;;;;;;;;;;;;;;;0;0;29,1;98,52;9143978,9;90,05;;;;;;;;;;;;;;
0;0;27,7;112,33;10425026,6;92,91;;;;;;;;;;;;;;;;0;0;27,9;99,15;9202218,2;90,65;;;;;;;;;;;;;;
0;0;26,5;112,62;10452414,9;93,22;;;;;;;;;;;;;;;;0;0;26,7;99,62;9245899,6;91,21;;;;;;;;;;;;;;
0;0;25,3;113,65;10547600,6;93,7;;;;;;;;;;;;;;;;0;0;25,5;100,39;9317468,8;91,78;;;;;;;;;;;;;;
0;0;24,1;113,71;10553724,9;93,97;;;;;;;;;;;;;;;;0;0;24,2;100,47;9324350,9;92,27;;;;;;;;;;;;;;
0;0;22,9;114,71;10646477,7;94,56;;;;;;;;;;;;;;;;0;0;23,1;101,78;9445773,1;92,98;;;;;;;;;;;;;;
0;0;21,6;115,44;10713730,2;95,05;;;;;;;;;;;;;;;;0;0;21,8;102,35;9499061,1;93,7;;;;;;;;;;;;;;
0;0;20,4;115,82;10749374,1;95,5;;;;;;;;;;;;;;;;0;0;20,6;102,85;9545690,1;94,23;;;;;;;;;;;;;;
0;0;19,2;117,33;10889107,6;96,39;;;;;;;;;;;;;;;;0;0;19,4;104,21;9671409,2;95,14;;;;;;;;;;;;;;
0;0;17,9;117,37;10893454,6;96,88;;;;;;;;;;;;;;;;0;0;18,2;104,59;9707026,9;95,83;;;;;;;;;;;;;;
0;0;16,7;118,51;10998813,4;97,41;;;;;;;;;;;;;;;;0;0;16,9;105,35;9777821;96,48;;;;;;;;;;;;;;
0;0;15,5;118,23;10973066,8;97,59;;;;;;;;;;;;;;;;0;0;15,7;106,06;9843767,7;97,12;;;;;;;;;;;;;;
0;0;14,3;119,02;11046110,3;97,83;;;;;;;;;;;;;;;;0;0;14,5;106,97;9928083;97,81;;;;;;;;;;;;;;
0;0;13,1;119,09;11052959,6;98,15;;;;;;;;;;;;;;;;0;0;13,3;107,24;9952490,3;98,12;;;;;;;;;;;;;;
0;0;11,9;119,03;11047260,3;98,39;;;;;;;;;;;;;;;;0;0;12,1;107,75;10000457,5;98,6;;;;;;;;;;;;;;
0;0;10,6;120,22;11157634,9;98,9;;;;;;;;;;;;;;;;0;0;10,8;108,54;10073892,8;99,21;;;;;;;;;;;;;;
0;0;9,4;120,59;11191451,9;99,53;;;;;;;;;;;;;;;;0;0;9,6;108,69;10087441,3;99,62;;;;;;;;;;;;;;
0;0;8,2;121,11;11239811,1;99,84;;;;;;;;;;;;;;;;0;0;8,4;109,57;10168983,5;99,88;;;;;;;;;;;;;;
0;0;7;121,4;11266913,3;99,77;;;;;;;;;;;;;;;;0;0;7,2;108,96;10112467,8;99,86;;;;;;;;;;;;;;
0;0;5,8;119,98;11135131;99,12;;;;;;;;;;;;;;;;0;0;6;109,22;10136493,7;99,73;;;;;;;;;;;;;;
0;0;4,6;119,66;11105567,6;98,58;;;;;;;;;;;;;;;;0;0;4,8;108,04;10027173;98,87;;;;;;;;;;;;;;
0;0;3,4;118,56;11003449;97,67;;;;;;;;;;;;;;;;0;0;3,6;106,6;9893374,3;97,48;;;;;;;;;;;;;;
0;0;2,2;117,22;10879011,1;96,16;;;;;;;;;;;;;;;;0;0;2,4;104,2;9670553,2;95,44;;;;;;;;;;;;;;
0;0;0,9;114,44;10621399,1;93,8;;;;;;;;;;;;;;;;0;0;1,2;102,82;9542916,6;93,29;;;;;;;;;;;;;;
0;0;-0,5;108,08;10030362,4;89,01;;;;;;;;;;;;;;;;0;0;0;98,84;9173085,6;89,28;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;0;0;-0,5;93,77;8702450,7;85,81;;;;;;;;;;;;;;
