;;;Rendement 10;;;;;;;Inline 10;;;;;;;Crossline 10;;;;;;;Rendement 3;;;;;;;Inline 3;;;;;;;Crossline 3;;
Points [mm]:;;;;;;;Points [mm]:;;;;;;;Points [mm]:;;;;;;;Points [mm]:;;;;;;;Points [mm]:;;;;;;;Points [mm]:;;;;;
Inline; Crossline; Depth; Normalized field; Current field; Ratio;;Inline; Crossline; Depth; Normalized field; Current field; Ratio;;Inline; Crossline; Depth; Normalized field; Current field; Ratio;;Inline; Crossline; Depth; Normalized field; Current field; Ratio;;Inline; Crossline; Depth; Normalized field; Current field; Ratio;;Inline; Crossline; Depth; Normalized field; Current field; Ratio
0;0;189;75,54;18838,1;39,59;;-40,7;0;100;123,54;30808,8;97,04;;0;-40,6;100;123,92;30904,1;98,43;;0;0;189,4;57,71;14392,1;33,09;;-40,7;0;100;0,51;127,2;0,51;;;;;;;
0;0;187,8;77,14;19237,6;40,18;;-41,9;0;100;122,94;30658,9;96,8;;0;-41,8;100;121,97;30416,3;97,65;;0;0;188,2;58,53;14595,6;33,42;;-41,9;0;100;0,54;133,8;0,59;;;;;;;
0;0;186,6;77,32;19282,8;40,21;;-43,1;0;100;121,74;30360,3;95,74;;0;-43,2;100;123,3;30748,9;97,9;;0;0;187;58,2;14515,3;33,34;;-43,1;0;100;1,33;332,3;1,21;;;;;;;
0;0;185,4;77,62;19358,4;40,33;;-44,3;0;100;122,35;30512,8;96,18;;0;-44,3;100;121,14;30209,8;96,6;;0;0;185,7;59,02;14719,4;33,85;;-44,3;0;100;1,14;284;1,13;;;;;;;
0;0;184,1;77,06;19218,2;40,32;;-45,5;0;100;121,49;30297,4;95,86;;0;-45,6;100;121,51;30302,6;96,86;;0;0;184,5;59,71;14890;34,05;;-45,5;0;100;1,2;298,8;1,16;;;;;;;
0;0;183;78,61;19603,6;40,88;;-46,7;0;100;121,47;30292,2;95,32;;0;-46,7;100;120,36;30015,5;95,8;;0;0;183,3;59,67;14881,1;34,28;;-46,7;0;100;1,16;288,2;1,14;;;;;;;
0;0;181,8;79,22;19756,4;41,23;;-47,9;0;100;119,73;29858,3;94,42;;0;-48;100;120,17;29968;95,62;;0;0;182,1;60,46;15076,7;34,63;;-48;0;100;1,35;336,6;1,3;;;;;;;
0;0;180,5;79,65;19863,7;41,59;;-49,1;0;100;118,1;29453,3;92,95;;0;-49,1;100;118,98;29671,1;94,79;;0;0;180,9;61,76;15401,4;35,2;;-49,1;0;100;1,43;357,3;1,39;;;;;;;
0;0;179,3;80,09;19973,5;41,76;;-50,4;0;100;117,33;29261,4;91,81;;0;-50,4;100;117,03;29186,2;93,21;;0;0;179,7;60,6;15113,4;34,75;;-50,3;0;100;1,52;378,9;1,46;;;;;;;
0;0;178,1;80,09;19972,1;41,91;;-51,6;0;100;112,09;27954,1;87,89;;0;-51,7;100;114,71;28606;91,33;;0;0;178,4;61,3;15287,4;35,09;;-51,6;0;100;1,41;351;1,4;;;;;;;
0;0;176,9;81,41;20302,4;42,48;;-52,8;0;100;105,24;26244,4;82,22;;0;-52,8;100;110,82;27636,1;87,55;;0;0;177,3;62,44;15571,5;35,84;;-52,8;0;100;1,71;426,4;1,64;;;;;;;
0;0;175,7;81,91;20427,3;42,71;;-54;0;100;88,77;22139;68,85;;0;-54;100;97,84;24400,5;77,07;;0;0;176,1;63,06;15726,7;36,13;;-54;0;100;1,82;453,7;1,82;;;;;;;
0;0;174,5;82,92;20678,5;43,3;;-55,2;0;100;63,54;15846,4;50,14;;0;-55,3;100;71,18;17750,8;56,38;;0;0;174,9;63,13;15743,2;36,15;;-55,2;0;100;2,74;682,8;2,5;;;;;;;
0;0;173,3;83,4;20799,4;43,49;;-56,4;0;100;39,88;9944,6;31,89;;0;-56,4;100;40,83;10181,9;33,58;;0;0;173,6;65,37;16303,1;37,1;;-56,4;0;100;1,65;411,3;1,67;;;;;;;
0;0;172,1;83,9;20922,3;43,77;;-57,6;0;100;25,23;6293;20,44;;0;-57,7;100;24,24;6045,7;20,18;;0;0;172,4;64,45;16073,8;36,88;;-57,6;0;100;1,53;382,8;1,52;;;;;;;
0;0;170,9;84,96;21187,7;44,31;;-58,8;0;100;19,51;4865;15,58;;0;-58,9;100;19,54;4873,9;15,65;;0;0;171,2;64,83;16167,4;37,08;;-58,8;0;100;1,75;435,5;1,69;;;;;;;
0;0;169,7;84,22;21002,4;43,94;;-60;0;100;16,39;4086,2;12,99;;0;-60,1;100;16,36;4078,7;13,13;;0;0;170;65,6;16358,7;37,51;;-60,1;0;100;1,86;463,8;1,79;;;;;;;
0;0;168,4;84,7;21123,1;44,04;;-61,2;0;100;14,78;3687;11,64;;0;-61,3;100;14,1;3516,7;11,3;;0;0;168,8;66,16;16500,1;37,91;;-61,2;0;100;1,72;429,8;1,74;;;;;;;
0;0;167,2;86,28;21517,2;44,73;;-62,5;0;100;13,5;3367,8;10,69;;0;-62,5;100;12,71;3169,2;10,2;;0;0;167,6;67,39;16805,6;38,47;;-62,5;0;100;2,33;580,2;2,2;;;;;;;
0;0;166;85,85;21410,5;44,82;;-63,6;0;100;12,86;3206,1;10,08;;0;-63,7;100;12,36;3082,5;9,79;;0;0;166,4;66,65;16621,5;38,24;;-63,7;0;100;2,14;533,5;2,08;;;;;;;
0;0;164,8;87,15;21734;45,38;;-64,9;0;100;11,69;2914,8;9,28;;0;-64,9;100;11,3;2817,5;9,1;;0;0;165,2;67,96;16948;38,8;;-64,9;0;100;1,94;483,8;1,92;;;;;;;
0;0;163,6;88,21;21999,3;45,96;;-66,1;0;100;11,72;2922,7;9,14;;0;-66,2;100;11,54;2878,1;9,05;;0;0;164;69,68;17377,8;39,75;;-66,1;0;100;2,21;550;2,09;;;;;;;
0;0;162,3;88,34;22029,7;46,04;;-67,3;0;100;11,31;2820,1;8,82;;0;-67,4;100;10,33;2575,1;8,26;;0;0;162,8;68,53;17089,6;39,35;;-67,3;0;100;1,86;464,5;1,86;;;;;;;
0;0;161,1;88,13;21979;46,1;;-68,5;0;100;9,93;2477,5;7,9;;0;-68,6;100;9,64;2404,8;7,71;;0;0;161,5;70,29;17530,1;40;;-68,5;0;100;2;499,3;1,95;;;;;;;
0;0;159,9;88,99;22191,7;46,45;;-69,7;0;100;9,76;2433,4;7,63;;0;-69,8;100;9,37;2335,9;7,46;;0;0;160,3;69,56;17347;39,92;;-69,7;0;100;2,3;574,3;2,2;;;;;;;
0;0;158,7;89,41;22298;46,77;;-71;0;100;9,2;2294,4;7,24;;0;-71;100;9,1;2270;7,18;;0;0;159,1;70,27;17523,3;40,14;;-71;0;100;2,25;562;2,16;;;;;;;
0;0;157,5;90,07;22461,5;46,98;;-72,2;0;100;8,82;2199,6;6,89;;0;-72,3;100;8,01;1996,6;6,43;;0;0;157,9;70,13;17489,3;40,32;;-72,2;0;100;1,91;477,4;1,91;;;;;;;
0;0;156,3;91,23;22751,2;47,6;;-73,4;0;100;8,02;1999,8;6,37;;0;-73,5;100;7,45;1858;5,91;;0;0;156,7;72,86;18169,2;41,5;;-73,4;0;100;2,18;542,5;2,08;;;;;;;
0;0;155,1;92,84;23153,7;48,26;;-74,6;0;100;8,1;2020,4;6,31;;0;-74,6;100;6,88;1716,3;5,48;;0;0;155,5;71,48;17826,2;40,98;;-74,6;0;100;1,96;489,7;1,97;;;;;;;
0;0;153,9;92,5;23067,6;48,12;;-75,8;0;100;7,5;1871,1;5,95;;0;-75,8;100;6,46;1610,1;5,16;;0;0;154,3;72,26;18020,5;41,28;;-75,8;0;100;2,5;623,8;2,35;;;;;;;
0;0;152,7;93,77;23383,8;48,76;;-77,1;0;100;7,62;1901,4;5,93;;0;-77,1;100;6,32;1575,9;5,06;;0;0;153;73,38;18299,2;42,01;;-77,1;0;100;2,05;510,5;2,06;;;;;;;
0;0;151,4;94,17;23483,4;49,15;;-78,3;0;100;6,72;1675,4;5,35;;0;-78,3;100;6,39;1592,7;5,04;;0;0;151,9;73,73;18385,8;42,07;;-78,2;0;100;2,45;609,8;2,31;;;;;;;
0;0;150,3;95,1;23715,3;49,51;;-80;0;100;6,68;1665,3;5,25;;0;-80;100;5,49;1369,6;4,38;;0;0;150,6;73,27;18272,8;42,01;;-80;0;100;2,05;512,4;2;;;;;;;
0;0;149;95,36;23782,1;49,84;;;;;;;;;;;;;;;;0;0;149,4;74,92;18684,3;42,73;;;;;;;;;;;;;;
0;0;147,8;94,44;23552,6;49,49;;;;;;;;;;;;;;;;0;0;148,2;74,43;18561;42,83;;;;;;;;;;;;;;
0;0;146,6;96,71;24118,5;50,57;;;;;;;;;;;;;;;;0;0;147;76,82;19156,8;43,66;;;;;;;;;;;;;;
0;0;145,4;98;24440,4;51,22;;;;;;;;;;;;;;;;0;0;145,8;75,92;18932,8;43,61;;;;;;;;;;;;;;
0;0;144,2;98,18;24485,4;51,21;;;;;;;;;;;;;;;;0;0;144,6;77,13;19234,1;44,11;;;;;;;;;;;;;;
0;0;143;98,65;24600,7;51,35;;;;;;;;;;;;;;;;0;0;143,4;77,77;19395;44,47;;;;;;;;;;;;;;
0;0;141,8;99;24689,5;51,58;;;;;;;;;;;;;;;;0;0;142,2;77,79;19398,9;44,58;;;;;;;;;;;;;;
0;0;140,6;99,7;24862,6;51,81;;;;;;;;;;;;;;;;0;0;141;78,71;19629,2;44,91;;;;;;;;;;;;;;
0;0;139,3;101,4;25288,5;52,72;;;;;;;;;;;;;;;;0;0;139,8;79,52;19830,2;45,57;;;;;;;;;;;;;;
0;0;138,2;101,34;25272,2;52,79;;;;;;;;;;;;;;;;0;0;138,6;80,18;19994,8;46,03;;;;;;;;;;;;;;
0;0;136,9;101,3;25263;52,72;;;;;;;;;;;;;;;;0;0;137,4;81,71;20377,3;46,71;;;;;;;;;;;;;;
0;0;135,8;103,02;25691,6;53,64;;;;;;;;;;;;;;;;0;0;136,1;81,2;20249,9;46,58;;;;;;;;;;;;;;
0;0;134,5;103,59;25834;53,99;;;;;;;;;;;;;;;;0;0;134,9;82,51;20576,8;47,03;;;;;;;;;;;;;;
0;0;133,4;104,73;26119;54,54;;;;;;;;;;;;;;;;0;0;133,8;81,9;20424,4;46,99;;;;;;;;;;;;;;
0;0;132,1;104,59;26082;54,65;;;;;;;;;;;;;;;;0;0;132,5;83,76;20889,1;47,93;;;;;;;;;;;;;;
0;0;130,9;106,34;26520,5;55,39;;;;;;;;;;;;;;;;0;0;131,3;83,14;20734,7;47,83;;;;;;;;;;;;;;
0;0;129,7;105,72;26364,9;55,12;;;;;;;;;;;;;;;;0;0;130,1;84,36;21037,2;48,19;;;;;;;;;;;;;;
0;0;128,5;106,72;26614;55,67;;;;;;;;;;;;;;;;0;0;128,8;85,13;21228,8;48,69;;;;;;;;;;;;;;
0;0;127,3;108,28;27003,2;56,46;;;;;;;;;;;;;;;;0;0;127,6;86,4;21547,6;49,52;;;;;;;;;;;;;;
0;0;126,1;109,73;27364,1;57,03;;;;;;;;;;;;;;;;0;0;126,4;86,46;21561,3;49,49;;;;;;;;;;;;;;
0;0;124,9;110,22;27486,4;57,47;;;;;;;;;;;;;;;;0;0;125,2;86,73;21629,2;49,77;;;;;;;;;;;;;;
0;0;123,7;111,6;27830,3;58,11;;;;;;;;;;;;;;;;0;0;124;89,52;22324,9;51,1;;;;;;;;;;;;;;
0;0;122,5;112,45;28042,5;58,27;;;;;;;;;;;;;;;;0;0;122,8;89,31;22271,4;51,19;;;;;;;;;;;;;;
0;0;121,3;112,18;27974,9;58,43;;;;;;;;;;;;;;;;0;0;121,6;89,94;22429,5;51,39;;;;;;;;;;;;;;
0;0;120;112,91;28158,5;58,96;;;;;;;;;;;;;;;;0;0;120,4;88,86;22160,9;50,89;;;;;;;;;;;;;;
0;0;118,8;114,4;28528,6;59,55;;;;;;;;;;;;;;;;0;0;119,1;89,41;22298,2;51,26;;;;;;;;;;;;;;
0;0;117,6;114,78;28623,7;59,88;;;;;;;;;;;;;;;;0;0;117,9;91,8;22893,9;52,44;;;;;;;;;;;;;;
0;0;116,4;114,63;28587,4;59,88;;;;;;;;;;;;;;;;0;0;116,7;91,77;22884,8;52,75;;;;;;;;;;;;;;
0;0;115,2;115,01;28680,6;60,06;;;;;;;;;;;;;;;;0;0;115,5;92,77;23135,1;53,07;;;;;;;;;;;;;;
0;0;114;116,25;28991,4;60,67;;;;;;;;;;;;;;;;0;0;114,3;93,7;23366,5;53,59;;;;;;;;;;;;;;
0;0;112,8;118,62;29581,5;61,72;;;;;;;;;;;;;;;;0;0;113;94,76;23630,8;54,24;;;;;;;;;;;;;;
0;0;111,5;118,64;29586,8;61,78;;;;;;;;;;;;;;;;0;0;111,8;95,98;23935,4;54,97;;;;;;;;;;;;;;
0;0;110,4;118,67;29594,4;61,96;;;;;;;;;;;;;;;;0;0;110,6;96,86;24154,2;55,39;;;;;;;;;;;;;;
0;0;109,2;120,79;30122,7;62,99;;;;;;;;;;;;;;;;0;0;109,4;97,31;24267,7;55,67;;;;;;;;;;;;;;
0;0;107,9;122,27;30491;63,5;;;;;;;;;;;;;;;;0;0;108,1;98,74;24623,1;56,54;;;;;;;;;;;;;;
0;0;106,8;121,48;30293,9;63,35;;;;;;;;;;;;;;;;0;0;106,9;99,26;24753,6;56,82;;;;;;;;;;;;;;
0;0;105,5;121,44;30285,3;63,52;;;;;;;;;;;;;;;;0;0;105,7;98,3;24513,4;56,36;;;;;;;;;;;;;;
0;0;104,3;123,7;30848,8;64,34;;;;;;;;;;;;;;;;0;0;104,5;99,8;24888,4;57,06;;;;;;;;;;;;;;
0;0;103,1;124,08;30943,6;64,66;;;;;;;;;;;;;;;;0;0;103,3;101,26;25251,8;58,02;;;;;;;;;;;;;;
0;0;101,9;123,94;30908,2;64,66;;;;;;;;;;;;;;;;0;0;102,1;101,28;25257,2;58,05;;;;;;;;;;;;;;
0;0;100,7;125,82;31378,6;65,73;;;;;;;;;;;;;;;;0;0;100,9;103,22;25740,9;58,86;;;;;;;;;;;;;;
0;0;99,5;126,23;31479,5;65,82;;;;;;;;;;;;;;;;0;0;99,7;103,37;25778;59,18;;;;;;;;;;;;;;
0;0;98,3;127,1;31697,3;66,28;;;;;;;;;;;;;;;;0;0;98,4;104,72;26115,9;59,76;;;;;;;;;;;;;;
0;0;97;128,02;31926,8;66,75;;;;;;;;;;;;;;;;0;0;97,2;103,96;25926,2;59,58;;;;;;;;;;;;;;
0;0;95,8;128,49;32043,4;67,21;;;;;;;;;;;;;;;;0;0;96;105,42;26291;60,15;;;;;;;;;;;;;;
0;0;94,6;131,41;32770,6;68,23;;;;;;;;;;;;;;;;0;0;94,8;105,42;26290,1;60,43;;;;;;;;;;;;;;
0;0;93,4;130,84;32629,9;68,26;;;;;;;;;;;;;;;;0;0;93,6;108,26;26998,2;61,8;;;;;;;;;;;;;;
0;0;92,2;131,96;32909,5;68,64;;;;;;;;;;;;;;;;0;0;92,4;109,97;27425,3;62,76;;;;;;;;;;;;;;
0;0;91;133,16;33207,7;69,38;;;;;;;;;;;;;;;;0;0;91,2;109,39;27280,5;62,6;;;;;;;;;;;;;;
0;0;89,7;134,16;33457,6;70;;;;;;;;;;;;;;;;0;0;90;110,16;27471,2;63,01;;;;;;;;;;;;;;
0;0;88,5;133,65;33331;70,01;;;;;;;;;;;;;;;;0;0;88,7;110,85;27644,6;63,32;;;;;;;;;;;;;;
0;0;87,3;136,33;33999,7;70,9;;;;;;;;;;;;;;;;0;0;87,5;112,04;27941,5;64,01;;;;;;;;;;;;;;
0;0;86,1;135,72;33846,9;70,81;;;;;;;;;;;;;;;;0;0;86,3;114,1;28453,7;65,19;;;;;;;;;;;;;;
0;0;84,9;136,68;34086,7;71,19;;;;;;;;;;;;;;;;0;0;85,1;114,38;28523,8;65,39;;;;;;;;;;;;;;
0;0;83,7;137,65;34326,4;71,65;;;;;;;;;;;;;;;;0;0;83,9;115,17;28722;65,58;;;;;;;;;;;;;;
0;0;82,4;139,25;34726,8;72,5;;;;;;;;;;;;;;;;0;0;82,7;115,37;28771,1;65,9;;;;;;;;;;;;;;
0;0;81,3;138,7;34590,7;72,35;;;;;;;;;;;;;;;;0;0;81,4;116,22;28984,2;66,48;;;;;;;;;;;;;;
0;0;80,1;139,69;34837;72,87;;;;;;;;;;;;;;;;0;0;80,2;117,04;29187,6;67,05;;;;;;;;;;;;;;
0;0;78,8;140,91;35140,8;73,35;;;;;;;;;;;;;;;;0;0;79;117,55;29315,5;67,31;;;;;;;;;;;;;;
0;0;77,6;141,72;35341,6;73,9;;;;;;;;;;;;;;;;0;0;77,8;119,91;29903,9;68,48;;;;;;;;;;;;;;
0;0;76,4;142,11;35440,5;74,21;;;;;;;;;;;;;;;;0;0;76,6;119,22;29732,1;68,34;;;;;;;;;;;;;;
0;0;75,1;145,83;36368,4;75,72;;;;;;;;;;;;;;;;0;0;75,4;121,47;30293,7;69,41;;;;;;;;;;;;;;
0;0;74;146,29;36483,1;76,33;;;;;;;;;;;;;;;;0;0;74,2;122,31;30500,9;69,81;;;;;;;;;;;;;;
0;0;72,8;145,77;36352,4;76;;;;;;;;;;;;;;;;0;0;73;123,14;30709,1;70,42;;;;;;;;;;;;;;
0;0;71,6;146,34;36494,4;76,39;;;;;;;;;;;;;;;;0;0;71,7;124,04;30932,7;71,18;;;;;;;;;;;;;;
0;0;70,3;148,84;37117,9;77,21;;;;;;;;;;;;;;;;0;0;70,5;125,99;31420,4;71,88;;;;;;;;;;;;;;
0;0;69,1;148,35;36996,6;77,45;;;;;;;;;;;;;;;;0;0;69,3;124,73;31104,8;71,59;;;;;;;;;;;;;;
0;0;67,9;149,83;37366,1;78,09;;;;;;;;;;;;;;;;0;0;68,1;126,86;31636,7;72,59;;;;;;;;;;;;;;
0;0;66,7;150,8;37606;78,44;;;;;;;;;;;;;;;;0;0;66,9;128,94;32156,1;73,7;;;;;;;;;;;;;;
0;0;65,5;152,25;37968,7;79,24;;;;;;;;;;;;;;;;0;0;65,6;129,14;32204,5;74,05;;;;;;;;;;;;;;
0;0;64,2;151,92;37885,2;79,11;;;;;;;;;;;;;;;;0;0;64,4;131,53;32800,4;74,89;;;;;;;;;;;;;;
0;0;63;154,6;38554,5;80,54;;;;;;;;;;;;;;;;0;0;63,2;130,61;32571,2;74,76;;;;;;;;;;;;;;
0;0;61,8;156,03;38911,5;81,16;;;;;;;;;;;;;;;;0;0;62;132,48;33037,6;75,65;;;;;;;;;;;;;;
0;0;60,6;155,76;38845,1;81,11;;;;;;;;;;;;;;;;0;0;60,8;132,95;33156,1;76,03;;;;;;;;;;;;;;
0;0;59,4;156,31;38980,8;81,47;;;;;;;;;;;;;;;;0;0;59,6;133,85;33380,3;76,63;;;;;;;;;;;;;;
0;0;58,1;157,36;39241,8;82,08;;;;;;;;;;;;;;;;0;0;58,4;134,44;33527,1;77,05;;;;;;;;;;;;;;
0;0;56,9;159,37;39743,2;82,91;;;;;;;;;;;;;;;;0;0;57,1;134,81;33618,8;77,41;;;;;;;;;;;;;;
0;0;55,7;160,99;40148,1;84,11;;;;;;;;;;;;;;;;0;0;56;136,91;34143,9;78,34;;;;;;;;;;;;;;
0;0;54,5;161,59;40297;84,3;;;;;;;;;;;;;;;;0;0;54,7;138,35;34501,2;79,09;;;;;;;;;;;;;;
0;0;53,3;160,89;40122,1;84,06;;;;;;;;;;;;;;;;0;0;53,5;138,3;34489;79,43;;;;;;;;;;;;;;
0;0;52;163,07;40667,2;84,58;;;;;;;;;;;;;;;;0;0;52,3;140,75;35100,7;80,32;;;;;;;;;;;;;;
0;0;50,8;162,74;40584,9;84,85;;;;;;;;;;;;;;;;0;0;51,1;140,82;35117,8;80,83;;;;;;;;;;;;;;
0;0;49,7;164,57;41042,1;85,43;;;;;;;;;;;;;;;;0;0;49,9;142,92;35641,5;81,56;;;;;;;;;;;;;;
0;0;48,4;164,21;40951;85,61;;;;;;;;;;;;;;;;0;0;48,7;143,1;35686,4;81,83;;;;;;;;;;;;;;
0;0;47,2;165,73;41330,3;86,36;;;;;;;;;;;;;;;;0;0;47,4;144,05;35924,8;82,35;;;;;;;;;;;;;;
0;0;46;166,85;41609,9;87,03;;;;;;;;;;;;;;;;0;0;46,2;145,51;36286,6;83,35;;;;;;;;;;;;;;
0;0;44,8;169,19;42194,2;88,22;;;;;;;;;;;;;;;;0;0;45;147,23;36716;84,11;;;;;;;;;;;;;;
0;0;43,6;170,38;42489,8;88,87;;;;;;;;;;;;;;;;0;0;43,8;147,69;36830,3;84,72;;;;;;;;;;;;;;
0;0;42,4;169,91;42373,3;88,71;;;;;;;;;;;;;;;;0;0;42,6;147,88;36879,6;84,78;;;;;;;;;;;;;;
0;0;41,2;171,13;42675,9;89,08;;;;;;;;;;;;;;;;0;0;41,3;151,15;37694,6;86,27;;;;;;;;;;;;;;
0;0;40;172,99;43139,7;90,21;;;;;;;;;;;;;;;;0;0;40,1;151,26;37722,9;86,46;;;;;;;;;;;;;;
0;0;38,8;173,86;43358,6;90,57;;;;;;;;;;;;;;;;0;0;38,9;151,84;37865,7;87,06;;;;;;;;;;;;;;
0;0;37,6;175,11;43669,5;91,27;;;;;;;;;;;;;;;;0;0;37,7;154,9;38628,4;88,33;;;;;;;;;;;;;;
0;0;36,3;175,34;43728;91,59;;;;;;;;;;;;;;;;0;0;36,4;155,67;38821;89,02;;;;;;;;;;;;;;
0;0;35,1;176,4;43990,7;91,9;;;;;;;;;;;;;;;;0;0;35,2;155,43;38762,7;89,24;;;;;;;;;;;;;;
0;0;33,9;176,98;44135,4;92,23;;;;;;;;;;;;;;;;0;0;34;156,95;39142;90,08;;;;;;;;;;;;;;
0;0;32,7;178,06;44404,1;92,58;;;;;;;;;;;;;;;;0;0;32,8;158,83;39609,3;90,83;;;;;;;;;;;;;;
0;0;31,5;179,02;44644,8;93,48;;;;;;;;;;;;;;;;0;0;31,6;159,04;39661,2;90,98;;;;;;;;;;;;;;
0;0;30,3;180,53;45021,5;94,05;;;;;;;;;;;;;;;;0;0;30,4;160,75;40087,8;92,1;;;;;;;;;;;;;;
0;0;29,1;181,26;45204,1;94,18;;;;;;;;;;;;;;;;0;0;29,2;162,17;40442;92,75;;;;;;;;;;;;;;
0;0;27,9;181,38;45232;94,34;;;;;;;;;;;;;;;;0;0;28;162,8;40598,5;93,09;;;;;;;;;;;;;;
0;0;26,6;183,61;45790,2;95,63;;;;;;;;;;;;;;;;0;0;26,8;165;41148;94,31;;;;;;;;;;;;;;
0;0;25,4;185,08;46156,4;96,45;;;;;;;;;;;;;;;;0;0;25,5;166,41;41500,6;95,28;;;;;;;;;;;;;;
0;0;24,2;185,47;46253,1;96,37;;;;;;;;;;;;;;;;0;0;24,3;166,06;41412;95,09;;;;;;;;;;;;;;
0;0;23;186,52;46514,8;96,97;;;;;;;;;;;;;;;;0;0;23,1;167,96;41887,5;95,86;;;;;;;;;;;;;;
0;0;21,8;187,29;46707,6;97,7;;;;;;;;;;;;;;;;0;0;21,9;169,31;42223,2;96,82;;;;;;;;;;;;;;
0;0;20,6;190,15;47420,4;98,89;;;;;;;;;;;;;;;;0;0;20,7;170,02;42401,1;97,11;;;;;;;;;;;;;;
0;0;19,3;190,78;47577,6;99,29;;;;;;;;;;;;;;;;0;0;19,5;172,85;43105,7;98,45;;;;;;;;;;;;;;
0;0;18,1;190,08;47403,4;99,25;;;;;;;;;;;;;;;;0;0;18,2;171,4;42744,4;98,12;;;;;;;;;;;;;;
0;0;16,9;190,31;47461,3;99,02;;;;;;;;;;;;;;;;0;0;17;173,31;43221,5;99,15;;;;;;;;;;;;;;
0;0;15,7;191,68;47802,4;99,86;;;;;;;;;;;;;;;;0;0;15,8;174,97;43634,6;99,9;;;;;;;;;;;;;;
0;0;14,5;190,94;47617,6;99,58;;;;;;;;;;;;;;;;0;0;14,6;174,52;43523,6;99,58;;;;;;;;;;;;;;
0;0;13,2;190,71;47561,1;99,43;;;;;;;;;;;;;;;;0;0;13,3;172,52;43024,8;99,13;;;;;;;;;;;;;;
0;0;12;189,96;47374;99,48;;;;;;;;;;;;;;;;0;0;12,1;173,64;43301,8;99,08;;;;;;;;;;;;;;
0;0;10,8;190,73;47565,8;99,45;;;;;;;;;;;;;;;;0;0;11;172,11;42920,7;98,43;;;;;;;;;;;;;;
0;0;9,6;190,35;47469,6;98,96;;;;;;;;;;;;;;;;0;0;9,7;170,09;42418,7;97,1;;;;;;;;;;;;;;
0;0;8,4;186,19;46432,9;96,95;;;;;;;;;;;;;;;;0;0;8,5;166,13;41428,9;95,13;;;;;;;;;;;;;;
0;0;7,1;180,91;45115,7;94,16;;;;;;;;;;;;;;;;0;0;7,3;161,51;40279,1;92,11;;;;;;;;;;;;;;
0;0;5,9;175,5;43766,4;90,94;;;;;;;;;;;;;;;;0;0;6;154,86;38620,7;88,2;;;;;;;;;;;;;;
0;0;4,7;164,89;41119,8;85,79;;;;;;;;;;;;;;;;0;0;4,8;144,18;35956,4;82,31;;;;;;;;;;;;;;
0;0;3,5;149,9;37381,5;77,73;;;;;;;;;;;;;;;;0;0;3,6;130,7;32594,8;74,75;;;;;;;;;;;;;;
0;0;2,3;129,25;32232,5;67,2;;;;;;;;;;;;;;;;0;0;2,4;114,34;28514,2;65;;;;;;;;;;;;;;
0;0;1,1;107,52;26814,2;57;;;;;;;;;;;;;;;;0;0;1,2;91,03;22701,1;52,99;;;;;;;;;;;;;;
0;0;-0,5;105,42;26290,7;54,85;;;;;;;;;;;;;;;;0;0;0;85,55;21334,4;49,21;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;0;0;-0,5;85,63;21355,4;48,97;;;;;;;;;;;;;;
