Measurement time:; 04/09/2023 16:38:09;;;;;;Measurement time:; 04/09/2023 16:38:24;;;;;;Measurement time:; 04/09/2023 16:38:49;;;;;;Measurement time:; 04/09/2023 16:39:45;;;;;;Measurement time:; 04/09/2023 16:40:32;;;;;;Measurement time:; 04/09/2023 16:41:52;;;;
0;43,5;100;1,7;3140,3;1,71;;0;43,6;100;1,32;2450,1;3,31;;0;43,5;100;1,68;3116,2;1,71;;0;0;303,6;21,2;39214,1;17,38;;0;110,1;100;0,57;1056,4;1,45;;0;0;303,7;37,8;69917,2;32,28
0;42,4;100;1,85;3422,2;1,86;;0;42,5;100;1,55;2863,9;3,85;;0;42,4;100;1,74;3216,9;1,77;;0;0;302,5;21,38;39538,2;17,53;;0;109;100;0,51;951,1;1,3;;0;0;302,5;37,84;69990,7;32,43
0;41,2;100;1,82;3360,8;1,82;;0;41,3;100;1,54;2851,5;3,84;;0;41,3;100;1,84;3406,8;1,86;;0;0;301,2;21,71;40150,1;17,76;;0;107,8;100;0,46;853,1;1,15;;0;0;301,3;37,86;70029;32,61
0;40;100;1,86;3431,6;1,86;;0;40,1;100;1,62;2989;4,02;;0;40;100;1,91;3536,2;1,93;;0;0;300;21,68;40095,3;17,82;;0;106,6;100;0,5;916,2;1,26;;0;0;300;37,44;69247,9;32,69
0;38,8;100;1,95;3614,9;1,96;;0;38,8;100;1,85;3416,1;4,69;;0;38,7;100;2,04;3770,5;2,07;;0;0;298,7;21,95;40594,5;17,97;;0;105,4;100;0,48;894,8;1,24;;0;0;298,8;37,35;69075,1;33,12
0;37,5;100;2,14;3957;2,14;;0;37,6;100;1,9;3522,8;4,85;;0;37,5;100;2,08;3844,4;2,1;;0;0;297,6;21,99;40669,7;18,02;;0;104,1;100;0,5;919,8;1,29;;0;0;297,6;37,44;69248,3;32,98
0;36,3;100;2,19;4046,4;2,2;;0;36,4;100;2,21;4088,8;5,64;;0;36,4;100;2,23;4127,6;2,27;;0;0;296,4;22,18;41026,1;18,16;;0;102,9;100;0,49;911,1;1,27;;0;0;296,4;37,63;69593,6;33,07
0;35,1;100;2,31;4269,2;2,31;;0;35,2;100;2,35;4355,3;5,99;;0;35,1;100;2,3;4259,8;2,33;;0;0;295,2;22,31;41269,9;18,27;;0;101,7;100;0,53;972,5;1,34;;0;0;295,2;38,15;70561,1;33,2
0;33,9;100;2,34;4324,8;2,35;;0;34;100;2,48;4580,7;6,3;;0;33,9;100;2,44;4508,4;2,48;;0;0;294;22,42;41463,9;18,38;;0;100,5;100;0,51;936,5;1,29;;0;0;294;38,71;71588,2;33,46
0;32,7;100;2,55;4715,8;2,56;;0;32,8;100;2,8;5174,1;6,99;;0;32,7;100;2,66;4913,3;2,7;;0;0;292,7;22,61;41811,5;18,51;;0;99,3;100;0,51;951,4;1,3;;0;0;292,7;38,95;72047,3;33,64
0;31,5;100;2,75;5079,5;2,75;;0;31,6;100;3,31;6126,2;8,21;;0;31,5;100;2,69;4982,9;2,74;;0;0;291,5;22,76;42097,3;18,65;;0;98,1;100;0,56;1037;1,41;;0;0;291,5;39,26;72615,3;34,06
0;30,3;100;3;5541,7;3;;0;30,4;100;3,62;6700,9;8,93;;0;30,3;100;2,91;5389,5;2,96;;0;0;290,3;22,93;42413,8;18,75;;0;96,9;100;0,55;1024;1,42;;0;0;290,3;39,87;73741,8;34,17
0;29,1;100;3,13;5788,2;3,14;;0;29,2;100;4,16;7694,7;10,41;;0;29,1;100;3,06;5663,5;3,11;;0;0;289,1;23,01;42552,7;18,91;;0;95,7;100;0,53;981,3;1,38;;0;0;289,1;40,32;74577,9;34,27
0;27,9;100;3,34;6173,3;3,35;;0;28;100;4,84;8953,8;12,34;;0;27,9;100;3,43;6338,7;3,47;;0;0;287,9;23,29;43079,1;19,08;;0;94,5;100;0,6;1110,3;1,55;;0;0;287,9;40,38;74680,9;34,44
0;26,7;100;3,72;6874,3;3,73;;0;26,7;100;5,58;10321,8;14,18;;0;26,6;100;3,74;6919,5;3,79;;0;0;286,7;23,44;43344,1;19,24;;0;93,3;100;0,56;1038;1,45;;0;0;286,7;39,84;73694,3;34,63
0;25,4;100;4,16;7698,4;4,18;;0;25,5;100;6,65;12291,8;16,75;;0;25,5;100;4,19;7757,8;4,24;;0;0;285,5;23,57;43599;19,33;;0;92,1;100;0,58;1075,2;1,49;;0;0;285,5;39,53;73110,6;34,73
0;24,3;100;4,69;8681,4;4,72;;0;24,3;100;8,14;15058,2;20,43;;0;24,3;100;4,76;8795,9;4,83;;0;0;284,3;23,77;43959,1;19,51;;0;90,9;100;0,59;1082,4;1,49;;0;0;284,3;39,56;73168,6;34,94
0;23;100;5,71;10552,1;5,72;;0;23,1;100;10,09;18660;25,33;;0;23,1;100;5,85;10824,1;5,93;;0;0;283,1;23,92;44247,5;19,59;;0;89,6;100;0,58;1080,4;1,48;;0;0;283,1;39,85;73706;35,08
0;21,8;100;7,29;13487,9;7,32;;0;21,9;100;12,72;23518,3;31,72;;0;21,8;100;7,46;13800,1;7,58;;0;0;281,9;24,13;44638,6;19,73;;0;88,4;100;0,63;1164,5;1,58;;0;0;281,9;39,89;73781,7;35,28
0;20,6;100;10,12;18714,3;10,15;;0;20,7;100;16,75;30974,4;41,2;;0;20,6;100;10,9;20156;11,04;;0;0;280,7;24,33;44993,5;19,83;;0;87,3;100;0,58;1077,8;1,46;;0;0;280,7;40,58;75062,1;35,37
0;19,4;100;15,9;29402,3;15,95;;0;19,5;100;23,11;42748,1;56,77;;0;19,4;100;17;31439,9;17,29;;0;0;279,5;24,44;45206,8;20;;0;86,1;100;0,59;1098;1,53;;0;0;279,5;41,12;76051,7;35,58
0;18,2;100;24,65;45594,2;24,7;;0;18,3;100;31,85;58911,2;78,51;;0;18,2;100;25,86;47821;26,13;;0;0;278,3;24,59;45475,6;20,16;;0;84,9;100;0,63;1174,3;1,65;;0;0;278,3;41,53;76820,1;35,89
0;17;100;35,35;65376;35,53;;0;17;100;41,19;76177,6;104,57;;0;17;100;36,32;67184,4;36,82;;0;0;277,1;24,79;45846,3;20,36;;0;83,6;100;0,73;1354,3;1,87;;0;0;277;41,93;77542,6;36,17
0;15,8;100;46,16;85378,1;46,32;;0;15,9;100;51,7;95622,1;132,05;;0;15,8;100;47,35;87569,1;48,04;;0;0;275,8;24,97;46177,7;20,49;;0;82,4;100;0,59;1086,8;1,51;;0;0;275,8;42,37;78369,1;36,39
0;14,6;100;55,91;103413,6;56,09;;0;14,6;100;62,61;115795,1;157,07;;0;14,6;100;57,27;105927,9;57,92;;0;0;274,6;25,33;46855,3;20,77;;0;81,2;100;0,62;1146,6;1,57;;0;0;274,6;42,63;78839;36,57
0;13,4;100;63,91;118212,5;64,14;;0;13,4;100;70,77;130887,6;179,56;;0;13,4;100;64,8;119843,1;65,61;;0;0;273,5;25,29;46771;20,74;;0;80;100;0,65;1199,1;1,63;;0;0;273,5;42,42;78459,6;36,56
0;12,2;100;68,44;126584,4;68,73;;0;12,2;100;77,23;142838,5;194,64;;0;12,2;100;68,63;126942,2;69,68;;0;0;272,2;25,54;47238,4;20,88;;0;78,8;100;0,72;1340;1,81;;0;0;272,2;41,67;77077,1;36,73
0;10,9;100;70,46;130317,8;70,66;;0;11;100;81,23;150235,4;203,8;;0;11;100;70,87;131069,5;71,67;;0;0;271,1;25,73;47588,9;21,06;;0;77,6;100;0,67;1241,4;1,68;;0;0;271,1;41,56;76865,4;37,02
0;9,7;100;71,62;132469,6;71,9;;0;9,8;100;84,41;156119;208,73;;0;9,8;100;71,9;132984,2;73,01;;0;0;269,8;25,69;47519,8;21,07;;0;76,4;100;0,65;1208,3;1,63;;0;0;269,8;41,77;77249,9;36,95
0;8,5;100;72,41;133922;72,56;;0;8,6;100;85,7;158505,6;213,72;;0;8,5;100;72,4;133902,2;73,43;;0;0;268,6;25,99;48068;21,26;;0;75,1;100;0,68;1256,2;1,72;;0;0;268,6;42,38;78380;37,1
0;7,3;100;72,8;134647,8;72,9;;0;7,4;100;86,76;160472,4;216,16;;0;7,3;100;72,93;134885,9;73,86;;0;0;267,4;26,24;48533,5;21,5;;0;74;100;0,67;1246,5;1,74;;0;0;267,4;43,03;79592,8;37,24
0;6,1;100;73,12;135237,3;73,32;;0;6,2;100;86,35;159713;217,46;;0;6,1;100;73,03;135076;74,23;;0;0;266,2;26,49;48994,2;21,65;;0;72,8;100;0,69;1282,2;1,78;;0;0;266,2;43,48;80423,3;37,63
0;4,9;100;73,15;135299,9;73,42;;0;5;100;86,11;159264,2;219,69;;0;4,9;100;73,2;135391,9;74,22;;0;0;265;26,59;49185,6;21,78;;0;71,5;100;0,68;1252,2;1,72;;0;0;265;43,95;81291,3;37,94
0;3,7;100;73,11;135214,7;73,48;;0;3,8;100;86,26;159543;221,35;;0;3,7;100;73,29;135557,1;74,23;;0;0;263,8;26,76;49487,6;21,92;;0;70,3;100;0,71;1309,9;1,79;;0;0;263,8;44,48;82266,9;38,07
0;2,5;100;73,13;135265,7;73,47;;0;2,6;100;86,76;160471,9;221,23;;0;2,5;100;73,46;135858,7;74,33;;0;0;262,6;26,89;49730,2;22,07;;0;69,1;100;0,77;1427,9;1,95;;0;0;262,6;44,9;83048,6;38,11
0;1,3;100;73,4;135751,4;73,68;;0;1,3;100;88,4;163493;221,84;;0;1,3;100;73,47;135891,6;74,54;;0;0;261,4;27,11;50135,9;22,2;;0;67,9;100;0,73;1343,3;1,82;;0;0;261,4;45,1;83415,2;38,43
0;0,1;100;73,4;135755,7;73,8;;0;0,2;100;88,71;164077,1;221,75;;0;0,1;100;73,5;135941,2;74,54;;0;0;260,2;27,3;50493,5;22,37;;0;66,7;100;0,81;1502,7;2,03;;0;0;260,2;45,19;83583,5;38,74
0;-1,2;100;73,44;135825,9;73,58;;0;-1,1;100;89,56;165642,3;222,41;;0;-1,1;100;73,44;135822,5;74,32;;0;0;259;27,62;51081,1;22,6;;0;65,5;100;0,75;1390,9;1,87;;0;0;259;44,69;82661,1;38,82
0;-2,5;100;73,25;135484,3;73,55;;0;-2,3;100;90,05;166560,4;221,73;;0;-2,4;100;73,27;135519,9;74,53;;0;0;257,8;27,81;51442,5;22,78;;0;64,3;100;0,8;1484,7;2;;0;0;257,8;44,47;82252,7;39,03
0;-3,6;100;73,42;135797,6;73,53;;0;-3,5;100;89,05;164692,5;220,85;;0;-3,6;100;73,26;135494;74,36;;0;0;256,6;27,81;51438,8;22,8;;0;63,1;100;0,82;1521,7;2,1;;0;0;256,5;44,4;82110,7;39,25
0;-4,8;100;73,27;135514;73,4;;0;-4,7;100;86,72;160391,3;221,02;;0;-4,8;100;72,97;134961,1;74,11;;0;0;255,4;28,24;52223,7;23,08;;0;61,8;100;0,82;1522,2;2,12;;0;0;255,4;44,51;82330,4;39,57
0;-6;100;73,16;135313,7;73,28;;0;-5,9;100;84,83;156896,3;218,79;;0;-6;100;72,72;134500,1;73,93;;0;0;254,1;28,36;52448,3;23,27;;0;60,7;100;0,79;1470,1;2,04;;0;0;254,1;45,14;83490,1;39,63
0;-7,2;100;72,79;134620,2;73,03;;0;-7,1;100;84,85;156930;217,03;;0;-7,2;100;72,76;134574,4;73,74;;0;0;252,9;28,61;52923,2;23,46;;0;59,5;100;0,9;1657,3;2,28;;0;0;252,9;45,77;84654,5;39,71
0;-8,4;100;72,35;133805,5;72,65;;0;-8,3;100;84,82;156883,4;214,92;;0;-8,4;100;72,39;133884,2;73,52;;0;0;251,8;28,83;53316,8;23,57;;0;58,3;100;0,86;1599,4;2,2;;0;0;251,8;45,84;84791,9;40,04
0;-9,7;100;71,75;132710;72,02;;0;-9,5;100;84,23;155779,4;210,26;;0;-9,6;100;71,71;132626,4;72,86;;0;0;250,5;28,87;53388,1;23,69;;0;57,1;100;0,93;1725,3;2,36;;0;0;250,5;46,54;86085,1;40,19
0;-10,9;100;70,5;130401;70,84;;0;-10,7;100;82,25;152130,7;204,49;;0;-10,8;100;70,44;130279,3;71,52;;0;0;249,3;29,16;53926,4;23,93;;0;55,9;100;1,03;1905;2,58;;0;0;249,3;46,94;86815;40,44
0;-12,1;100;68,38;126473,6;68,47;;0;-11,9;100;79,78;147548,5;198,08;;0;-12;100;68,2;126147,3;69,16;;0;0;248,1;29,37;54327,4;24,01;;0;54,7;100;1;1847,8;2,48;;0;0;248,1;47,55;87940,8;40,6
0;-13,3;100;63,66;117738;63,99;;0;-13,1;100;75,49;139628,4;185,01;;0;-13,2;100;63,06;116632,7;64,06;;0;0;246,9;29,54;54642,4;24,2;;0;53,4;100;1,07;1972,1;2,63;;0;0;246,9;47,04;87003,1;40,8
0;-14,5;100;55,82;103243,6;55,94;;0;-14,4;100;66,52;123036,7;165,91;;0;-14,4;100;55,36;102396;56,2;;0;0;245,7;29,84;55190;24,38;;0;52,2;100;1,02;1888,9;2,56;;0;0;245,7;46,71;86390,4;41,04
0;-15,7;100;45,84;84788,8;45,99;;0;-15,6;100;55,86;103318,9;140,84;;0;-15,7;100;45,38;83940,7;46,19;;0;0;244,4;30,02;55515,2;24,58;;0;51;100;1,05;1945,6;2,66;;0;0;244,5;46,88;86715;41,32
0;-16,9;100;35,54;65733,5;35,63;;0;-16,7;100;44,61;82514,5;113,72;;0;-16,8;100;34,81;64388,6;35,29;;0;0;243,3;30,35;56125,3;24,84;;0;49,8;100;1,12;2077,4;2,87;;0;0;243,3;46,69;86352,3;41,33
0;-18,1;100;24,94;46128,8;25;;0;-17,9;100;34,18;63213,8;86,94;;0;-18,1;100;24,39;45116,5;24,77;;0;0;242;30,5;56404,5;24,96;;0;48,6;100;1,17;2162,7;3;;0;0;242;47,11;87140,6;41,78
0;-19,3;100;16,02;29622,9;16,05;;0;-19,2;100;25,03;46301,9;62,78;;0;-19,3;100;15,61;28869,3;15,88;;0;0;240,8;30,72;56814,9;25,13;;0;47,4;100;1,25;2314,2;3,18;;0;0;240,8;47,61;88064;41,89
0;-20,5;100;10,13;18738,8;10,15;;0;-20,4;100;17,95;33191,5;45,28;;0;-20,5;100;10,07;18629,9;10,23;;0;0;239,6;30,96;57262,4;25,37;;0;46,2;100;1,3;2412;3,32;;0;0;239,6;47,96;88704,3;42,11
0;-21,7;100;7,1;13125,3;7,11;;0;-21,6;100;13,75;25427,2;34,39;;0;-21,7;100;7,16;13251;7,27;;0;0;238,4;31,14;57599,5;25,48;;0;45,1;100;1,39;2568,8;3,5;;0;0;238,4;48,36;89438,1;42,57
0;-23;100;5,73;10593,2;5,75;;0;-22,8;100;10,91;20172,8;27,11;;0;-22,9;100;5,55;10257,1;5,63;;0;0;237,3;31,38;58042,8;25,73;;0;43,8;100;1,47;2717,8;3,69;;0;0;237,2;49,01;90650,1;42,49
0;-24,2;100;4,68;8648,7;4,7;;0;-24;100;8,74;16170,8;21,63;;0;-24,1;100;4,63;8555,2;4,7;;0;0;236;31,74;58697;25,95;;0;42,5;100;1,57;2911,9;3,92;;0;0;236;49,55;91643,1;42,79
0;-25,4;100;4,1;7590,9;4,12;;0;-25,2;100;7,24;13395,7;17,78;;0;-25,3;100;4,05;7484,9;4,1;;0;0;234,8;32;59182,6;26,15;;0;41,3;100;1,72;3173,8;4,23;;0;0;234,8;49,08;90771,8;42,99
0;-26,6;100;3,65;6743,1;3,66;;0;-26,4;100;6,08;11246,1;15,13;;0;-26,6;100;3,62;6701,4;3,67;;0;0;233,6;32,17;59494,3;26,36;;0;40,1;100;1,78;3293;4,46;;0;0;233,5;48,61;89908,3;43,18
0;-27,8;100;3,37;6233,1;3,38;;0;-27,6;100;5,06;9349,6;12,75;;0;-27,7;100;3,33;6158,6;3,39;;0;0;232,4;32,42;59961,6;26,59;;0;38,9;100;1,96;3624,5;5,01;;0;0;232,3;48,88;90404,3;43,6
0;-29;100;3,07;5670,8;3,08;;0;-28,8;100;4,23;7827,9;10,83;;0;-28,9;100;3,12;5771,4;3,16;;0;0;231,2;32,56;60218,4;26,73;;0;37,8;100;1,92;3544,7;4,92;;0;0;231,2;49,2;91000,7;43,84
0;-30,2;100;2,83;5235,8;2,84;;0;-30,1;100;3,83;7082;9,73;;0;-30,2;100;2,91;5373,3;2,95;;0;0;230;32,87;60797,1;26,92;;0;36,5;100;2,23;4116,5;5,71;;0;0;229,9;49,8;92104,9;44,06
0;-31,4;100;2,74;5066,8;2,74;;0;-31,3;100;3,32;6147,6;8,41;;0;-31,3;100;2,66;4923,5;2,7;;0;0;228,8;33,01;61046,7;27,06;;0;35,3;100;2,42;4475,9;6,18;;0;0;228,7;49,87;92229,8;44,13
0;-32,6;100;2,59;4786,8;2,59;;0;-32,5;100;2,99;5533,6;7,47;;0;-32,6;100;2,54;4690,8;2,57;;0;0;227,6;33,29;61565,3;27,24;;0;34,1;100;2,75;5084,7;7,01;;0;0;227,5;50,36;93135,1;44,41
0;-33,8;100;2,45;4537,8;2,47;;0;-33,7;100;2,74;5062,6;6,82;;0;-33,8;100;2,4;4430,3;2,43;;0;0;226,4;33,63;62198,6;27,56;;0;32,9;100;2,99;5535,5;7,53;;0;0;226,3;51,2;94699,9;44,81
0;-35;100;2,18;4022,8;2,18;;0;-34,9;100;2,52;4670;6,29;;0;-34,9;100;2,29;4231,8;2,32;;0;0;225,2;33,64;62223,3;27,59;;0;31,6;100;3,37;6227,4;8,45;;0;0;225,1;51,14;94593;44,78
0;-36,2;100;2,11;3911,1;2,12;;0;-36,1;100;2,25;4165,2;5,53;;0;-36,2;100;2,16;3995,6;2,19;;0;0;223,9;33,89;62678,4;27,8;;0;30,5;100;3,91;7226,3;9,7;;0;0;223,9;50,79;93930;44,97
0;-37,5;100;2,05;3784,4;2,05;;0;-37,4;100;2,19;4049,9;5,36;;0;-37,4;100;2,02;3739,4;2,05;;0;0;222,8;34,16;63179,9;28;;0;29,3;100;4,34;8020,3;10,69;;0;0;222,7;50,39;93196,7;45,31
0;-38,7;100;1,87;3456,5;1,88;;0;-38,5;100;1,97;3643,1;4,91;;0;-38,6;100;1,97;3652,7;2;;0;0;221,6;34,45;63717,1;28,22;;0;28,1;100;4,87;9008,4;12,22;;0;0;221,5;51,29;94868,9;45,43
0;-39,9;100;1,87;3460,6;1,88;;0;-39,8;100;1,76;3258,4;4,45;;0;-39,8;100;1,89;3504,3;1,92;;0;0;220,3;34,79;64350,9;28,47;;0;26,9;100;5,8;10724,4;14,82;;0;0;220,2;51,68;95592,2;45,94
0;-41,1;100;1,8;3337,4;1,81;;0;-41;100;1,74;3218,7;4,42;;0;-41,1;100;1,77;3271,4;1,79;;0;0;219,1;35,01;64751;28,67;;0;25,7;100;6,83;12627,8;17,51;;0;0;219;52,25;96647,6;46,15
0;-42,3;100;1,77;3266,6;1,77;;0;-42,2;100;1,51;2790,6;3,81;;0;-42,2;100;1,7;3145,5;1,73;;0;0;217,9;35,35;65378,3;28,9;;0;24,5;100;8,39;15526,4;21,43;;0;0;217,8;52,93;97903,4;46,43
0;-43,5;100;1,64;3024,9;1,64;;0;-43,4;100;1,43;2651,1;3,63;;0;-43,5;100;1,68;3111,7;1,71;;0;0;216,7;35,51;65671,1;29,15;;0;23,3;100;10,21;18892,5;26,08;;0;0;216,6;53,59;99113,8;46,69
0;-44,7;100;1,56;2892,3;1,57;;0;-44,6;100;1,4;2595,8;3,55;;0;-44,7;100;1,63;3019,7;1,66;;0;0;215,5;35,89;66374,2;29,36;;0;22,1;100;12,8;23674;32,66;;0;0;215,4;54,58;100945,2;46,78
0;-45,9;100;1,51;2794,8;1,51;;0;-45,8;100;1,34;2481,9;3,34;;0;-45,8;100;1,57;2898,6;1,59;;0;0;214,3;36,1;66767,1;29,58;;0;20,8;100;16,85;31162,4;42,41;;0;0;214,2;53,92;99725,5;46,95
0;-47,1;100;1,51;2789,4;1,51;;0;-47;100;1,29;2380;3,19;;0;-47;100;1,47;2723;1,49;;0;0;213,1;36,41;67336;29,81;;0;19,6;100;22,93;42413,8;57,32;;0;0;213,1;53,13;98273,3;47,1
0;-48,3;100;1,49;2759,8;1,5;;0;-48,2;100;1,21;2232,1;2,99;;0;-48,3;100;1,4;2591;1,42;;0;0;211,9;36,6;67694,7;30,03;;0;18,4;100;32,19;59527,8;79,82;;0;0;211,8;53,5;98956,7;47,54
0;-50;100;1,36;2507,1;1,36;;0;-50;100;1,14;2100,6;2,85;;0;-50,3;100;1,34;2474,6;1,36;;0;0;210,7;36,86;68167,4;30,17;;0;17,2;100;43,11;79734,7;107,91;;0;0;210,6;54,21;100270,1;47,68
;;;;;;;;;;;;;;;;;;;;;0;0;209,5;37,06;68549,8;30,36;;0;16;100;54,27;100374,1;135,63;;0;0;209,4;54,45;100703,9;48,09
;;;;;;;;;;;;;;;;;;;;;0;0;208,2;37,56;69463,6;30,75;;0;14,7;100;63,39;117245,8;162,45;;0;0;208,2;55,24;102165,4;48,21
;;;;;;;;;;;;;;;;;;;;;0;0;207;37,82;69950,8;30,93;;0;13,6;100;71,5;132240,3;183,38;;0;0;207;56,24;104014;48,51
;;;;;;;;;;;;;;;;;;;;;0;0;205,8;37,98;70244,8;31,18;;0;12,4;100;76,1;140752,5;196,21;;0;0;205,7;56,74;104937,6;48,93
;;;;;;;;;;;;;;;;;;;;;0;0;204,6;38,38;70982,4;31,36;;0;11,2;100;80,26;148440,2;204,14;;0;0;204,6;56,87;105175,5;49,02
;;;;;;;;;;;;;;;;;;;;;0;0;203,4;38,49;71181,1;31,58;;0;10;100;83,44;154333,4;210,81;;0;0;203,4;58,02;107309;49,34
;;;;;;;;;;;;;;;;;;;;;0;0;202,2;38,84;71832,9;31,75;;0;8,8;100;85,09;157379;214,98;;0;0;202,1;58,28;107794,1;49,58
;;;;;;;;;;;;;;;;;;;;;0;0;201;39,05;72226,9;31,91;;0;7,6;100;86,85;160630,7;218,63;;0;0;200,9;57,49;106329,1;49,87
;;;;;;;;;;;;;;;;;;;;;0;0;199,8;39,27;72628,6;32,21;;0;6,3;100;88,68;164013,7;221,13;;0;0;199,7;56,87;105180,2;50,2
;;;;;;;;;;;;;;;;;;;;;0;0;198,6;39,71;73438;32,47;;0;5,1;100;89,44;165431,7;222,11;;0;0;198,5;56,73;104922;50,29
;;;;;;;;;;;;;;;;;;;;;0;0;197,4;40,07;74116,3;32,82;;0;4;100;89,02;164651,1;222,7;;0;0;197,3;57,64;106608,4;50,52
;;;;;;;;;;;;;;;;;;;;;0;0;196,2;40,26;74453,9;32,93;;0;2,8;100;87,18;161234,8;223,52;;0;0;196,1;58,23;107704,2;50,92
