;;;Inline 10;;;;;;;Crossline 10;;;;;;;Rendement 10;;;;;;;Inline 3;;;;;;;Crossline 3;;;;;;;Rendement 3;;
Points [mm]:;;;;;;;Points [mm]:;;;;;;;Points [mm]:;;;;;;;Points [mm]:;;;;;;;Points [mm]:;;;;;;;Points [mm]:;;;;;
Inline; Crossline; Depth; Normalized field; Current field; Ratio;;Inline; Crossline; Depth; Normalized field; Current field; Ratio;;Inline; Crossline; Depth; Normalized field; Current field; Ratio;;Inline; Crossline; Depth; Normalized field; Current field; Ratio;;Inline; Crossline; Depth; Normalized field; Current field; Ratio;;Inline; Crossline; Depth; Normalized field; Current field; Ratio
-15;0;100;120648,24;164140,5;100,24;;0;14,7;100;120728,55;164249,7;100,15;;0;0;215,3;63582,61;86503,4;34,75;;-14,5;0;100;74161,81;100896,3;74,59;;0;14,6;100;72078,92;98062,5;72,84;;0;0;215,4;48510,4;65997,8;29,35
-16,2;0;100;120380,79;163776,6;99,76;;0;15,9;100;120408,14;163813,8;100,29;;0;0;214,1;63797,48;86795,7;34,9;;-15,7;0;100;60353,65;82110,4;60,53;;0;15,8;100;58255,99;79256,6;58,94;;0;0;214,2;48796,36;66386,9;29,56
-17,4;0;100;120473,69;163903;100,06;;0;17,1;100;120606;164083;100;;0;0;212,9;64046,62;87134,6;35,16;;-16,9;0;100;46419,99;63153,8;46,69;;0;17,1;100;43693,32;59444,2;44,17;;0;0;213;49076,77;66768,4;29,69
-18,6;0;100;120341;163722,5;100,14;;0;18,3;100;120250,72;163599,7;100,05;;0;0;211,7;64880,45;88269,1;35,49;;-18,2;0;100;33655,49;45787,9;33,84;;0;18,3;100;30325,62;41257,6;30,56;;0;0;211,8;49206,69;66945,1;29,82
-19,8;0;100;120373,06;163766,1;100,08;;0;19,5;100;120314,44;163686,3;99,84;;0;0;210,5;65057,98;88510,6;35,68;;-19,3;0;100;23400,66;31836,3;23,55;;0;19,5;100;19318,74;26282,9;19,48;;0;0;210,6;49770,65;67712,4;30,17
-21,1;0;100;120357,87;163745,4;100,36;;0;20,7;100;120533,06;163983,8;99,96;;0;0;209,3;65830,41;89561,5;36,02;;-20,5;0;100;16130;21944,7;16,23;;0;20,7;100;12421,27;16899;12,53;;0;0;209,4;49911,74;67904,3;30,29
-22,3;0;100;120681,08;164185,2;100,32;;0;22;100;120367,27;163758,2;100,05;;0;0;208,1;66155,82;90004,2;36,2;;-21,8;0;100;11102,25;15104,5;11,15;;0;21,9;100;9020,87;12272,8;9,1;;0;0;208,1;50335,29;68480,6;30,54
-23,5;0;100;120499,29;163937,8;100,28;;0;23,1;100;120169,55;163489,2;99,66;;0;0;206,9;66691,41;90732,9;36,44;;-22,9;0;100;8484,35;11542,9;8,53;;0;23,1;100;7233,06;9840,5;7,32;;0;0;206,9;50840,19;69167,5;30,82
-24,7;0;100;120390,18;163789,4;100,08;;0;24,3;100;120042,45;163316,3;99,49;;0;0;205,7;66656,42;90685,3;36,59;;-24,2;0;100;6881,42;9362,1;6,92;;0;24,3;100;6084,6;8278;6,15;;0;0;205,7;50997,61;69381,6;30,92
-25,9;0;100;120332,28;163710,6;99,77;;0;25,6;100;120212,41;163547,5;99,75;;0;0;204,5;67718,84;92130,7;37,03;;-25,4;0;100;5994,08;8154,9;6,02;;0;25,5;100;5369,72;7305,4;5,43;;0;0;204,5;51664,82;70289,4;31,21
-27,1;0;100;119746,74;162914;99,81;;0;26,8;100;119643,34;162773,3;99,33;;0;0;203,3;68122,87;92680,3;37,26;;-26,6;0;100;5416,42;7369;5,44;;0;26,7;100;4845,13;6591,7;4,89;;0;0;203,3;51987,52;70728,4;31,45
-28,3;0;100;119725,85;162885,6;99,58;;0;28;100;119330,74;162348;99,21;;0;0;202,1;68229,83;92825,9;37,48;;-27,8;0;100;4947,75;6731,4;4,97;;0;27,9;100;4346,5;5913,4;4,39;;0;0;202,1;52403,61;71294,5;31,76
-29,5;0;100;119168,33;162127,1;99,22;;0;29,1;100;119501,31;162580,1;99,11;;0;0;200,9;68738,8;93518,3;37,62;;-29;0;100;4503,12;6126,4;4,54;;0;29,2;100;3997,36;5438,4;4,04;;0;0;200,9;53037,77;72157,3;32,06
-30,7;0;100;119500,63;162579,2;99,12;;0;30,4;100;119190,6;162157,4;98,89;;0;0;199,7;69014,45;93893,3;37,82;;-30,2;0;100;4264,57;5801,9;4,28;;0;30,4;100;3838,61;5222,4;3,88;;0;0;199,7;53379,95;72622,8;32,27
-31,9;0;100;119270,7;162266,4;99,04;;0;31,6;100;118890,88;161749,6;98,93;;0;0;198,5;69542,77;94612,1;38,09;;-31,4;0;100;4054,57;5516,2;4,06;;0;31,6;100;3545,01;4822,9;3,57;;0;0;198,4;53568,92;72879,9;32,35
-33,1;0;100;118564,64;161305,8;98,73;;0;32,8;100;118407,64;161092,2;98,64;;0;0;197,3;70145,38;95431,9;38,45;;-32,6;0;100;3814,21;5189,2;3,83;;0;32,8;100;3394,17;4617,7;3,43;;0;0;197,2;53940,9;73385,9;32,64
-34,3;0;100;118869,59;161720,7;98,64;;0;34;100;118408,07;161092,8;98,38;;0;0;196;70501,01;95915,8;38,73;;-33,8;0;100;3696,6;5029,2;3,71;;0;34;100;3153,83;4290,7;3,18;;0;0;196;54558,12;74225,7;32,98
-35,5;0;100;118334,92;160993,2;98,31;;0;35,2;100;118015,96;160559,3;98,02;;0;0;194,8;70949,7;96526,2;38,88;;-35;0;100;3536,36;4811,2;3,55;;0;35,2;100;3015,08;4102;3,04;;0;0;194,9;54682,37;74394,7;33,1
-36,8;0;100;118327,9;160983,7;98,39;;0;36,4;100;117910,34;160415,6;97,99;;0;0;193,6;71489,67;97260,8;39,18;;-36,2;0;100;3206,85;4362,9;3,22;;0;36,4;100;2866,41;3899,7;2,89;;0;0;193,6;55116,61;74985,5;33,32
-37,9;0;100;117920,41;160429,3;97,92;;0;37,7;100;117689,9;160115,7;97,79;;0;0;192,4;72318,19;98388;39,55;;-37,4;0;100;3174,53;4318,9;3,19;;0;37,6;100;2667,12;3628,6;2,69;;0;0;192,4;55428,29;75409,5;33,51
-39,2;0;100;117285,1;159565;97,65;;0;38,9;100;116862,24;158989,7;97,37;;0;0;191,2;72367,24;98454,8;39,68;;-38,6;0;100;3085,34;4197,6;3,1;;0;38,8;100;2595,98;3531,8;2,62;;0;0;191,2;55875,67;76018,2;33,75
-40,4;0;100;117185,22;159429,1;97,51;;0;40,1;100;116877,43;159010,3;97,05;;0;0;190;72944,63;99240,3;39,95;;-39,9;0;100;2900,6;3946,2;2,91;;0;40,1;100;2503,57;3406,1;2,53;;0;0;190;56159,17;76403,9;34,05
-41,6;0;100;117007,19;159186,9;97,28;;0;41,2;100;116803,03;158909,1;97,07;;0;0;188,8;73357,9;99802,5;40,28;;-41;0;100;2839,4;3863;2,86;;0;41,3;100;2351,97;3199,8;2,37;;0;0;188,8;56982,85;77524,5;34,5
-42,8;0;100;116426,37;158396,7;96,86;;0;42,5;100;116031,4;157859,3;96,47;;0;0;187,6;74011,18;100691,3;40,63;;-42,3;0;100;2628,51;3576,1;2,64;;0;42,5;100;2320,82;3157,5;2,35;;0;0;187,6;57225,92;77855,2;34,7
-44;0;100;115979,17;157788,3;96,54;;0;43,7;100;115571,45;157233,6;96,03;;0;0;186,3;74534,92;101403,9;40,9;;-43,5;0;100;2510,15;3415;2,51;;0;43,7;100;2226,48;3029,1;2,25;;0;0;186,4;57854,18;78709,9;35
-45,2;0;100;115525,25;157170,7;96,3;;0;44,9;100;114963,78;156406,8;95,48;;0;0;185,1;74913,53;101919;41,07;;-44,7;0;100;2432,75;3309,7;2,44;;0;44,9;100;2079,47;2829,1;2,11;;0;0;185,2;58123,51;79076,3;35,19
-46,4;0;100;115344,35;156924,6;95,82;;0;46,1;100;114486,76;155757,9;95,03;;0;0;183,9;75097,99;102169,9;41,28;;-45,9;0;100;2372,63;3227,9;2,38;;0;46,1;100;2007,45;2731,1;2,03;;0;0;184;58664,95;79813;35,44
-47,6;0;100;113620,05;154578,7;94,83;;0;47,3;100;113285,3;154123,3;94,04;;0;0;182,7;75846,53;103188,3;41,54;;-47,1;0;100;2253,97;3066,5;2,27;;0;47,3;100;2015,65;2742,3;2,04;;0;0;182,8;59046,63;80332,2;35,76
-48,8;0;100;111621,58;151859,8;92,69;;0;48,5;100;111292,99;151412,8;92,43;;0;0;181,5;76674,81;104315,2;41,93;;-48,3;0;100;2182,79;2969,7;2,19;;0;48,5;100;1802,22;2451,9;1,82;;0;0;181,5;59407,51;80823,2;36,06
-50;0;100;107784,63;146639,7;89,66;;0;49,7;100;108666,79;147839,9;90,39;;0;0;180,3;76960,06;104703,2;42,2;;-49,5;0;100;2237,54;3044,1;2,25;;0;49,8;100;1759,44;2393,7;1,77;;0;0;180,3;59951,95;81563,9;36,26
-51,3;0;100;101104,05;137550,8;84,06;;0;50,9;100;103117,6;140290,3;85,56;;0;0;179,1;77301,96;105168,4;42,45;;-50,7;0;100;2057,77;2799,6;2,06;;0;50,9;100;1774,19;2413,8;1,78;;0;0;179,1;60232,95;81946,2;36,49
-52,5;0;100;90544,89;123185,2;75,36;;0;52,2;100;93308,37;126944,9;77,38;;0;0;177,9;78102,58;106257,6;42,69;;-51,9;0;100;1972,76;2683,9;1,98;;0;52,1;100;1730;2353,6;1,75;;0;0;177,9;60775,39;82684,2;36,8
-53,7;0;100;77184,74;105008,9;64,08;;0;53,3;100;79436,87;108072,9;65,83;;0;0;176,7;78397,94;106659,5;42,96;;-53,1;0;100;1907,43;2595;1,91;;0;53,3;100;1722,67;2343,7;1,74;;0;0;176,7;61127,99;83163,9;37,04
-54,9;0;100;62634,25;85213,1;52,02;;0;54,5;100;64251,29;87413,1;53,4;;0;0;175,5;79073,8;107578,9;43,37;;-54,4;0;100;1905,59;2592,5;1,91;;0;54,6;100;1614,31;2196,2;1,63;;0;0;175,5;61676,97;83910,8;37,14
-56;0;100;49017,06;66687,1;40,83;;0;55,7;100;48995,73;66658,1;40,67;;0;0;174,3;79847,66;108631,8;43,72;;-55,6;0;100;1791,1;2436,8;1,79;;0;55,8;100;1593,09;2167,4;1,61;;0;0;174,3;62070,59;84446,3;37,49
-57,3;0;100;37601,99;51157,1;31,32;;0;56,9;100;35458,9;48241,4;29,42;;0;0;173;80405,97;109391,4;43,96;;-56,8;0;100;1693,52;2304;1,7;;0;57;100;1580,39;2150,1;1,59;;0;0;173,1;62658,59;85246,3;37,97
-58,5;0;100;28771,84;39143,7;23,92;;0;58,2;100;25941,74;35293,4;21,58;;0;0;171,8;80773,73;109891,7;44,3;;-58;0;100;1670,74;2273;1,68;;0;58,2;100;1460,52;1987;1,48;;0;0;171,9;63339,86;86173,1;38,26
-59,7;0;100;23057,33;31369,2;19,21;;0;59,3;100;20745,94;28224,6;17,24;;0;0;170,6;81595,14;111009,2;44,59;;-59,2;0;100;1661,89;2261;1,66;;0;59,4;100;1488,87;2025,6;1,5;;0;0;170,6;63606,63;86536,1;38,38
-60,9;0;100;19422,32;26423,8;16,17;;0;60,5;100;18090,41;24611,8;15,05;;0;0;169,4;82105,54;111703,6;44,89;;-60,4;0;100;1584,76;2156;1,59;;0;60,6;100;1411,24;1920;1,43;;0;0;169,4;64004,91;87077,9;38,68
-62,1;0;100;17302,73;23540,2;14,38;;0;61,7;100;16211,88;22056,1;13,47;;0;0;168,2;82755,83;112588,3;45,22;;-61,6;0;100;1540,65;2096;1,55;;0;61,8;100;1414,59;1924,5;1,43;;0;0;168,2;64362,18;87564;39
-63,3;0;100;16093,4;21894,9;13,4;;0;63;100;15051,36;20477,2;12,52;;0;0;167;83185,62;113173;45,52;;-62,8;0;100;1493,22;2031,5;1,5;;0;63,1;100;1307,27;1778,5;1,32;;0;0;167,1;64986,6;88413,5;39,31
-64,5;0;100;14959,21;20351,8;12,43;;0;64,2;100;14085,06;19162,6;11,7;;0;0;165,8;83850,81;114078;45,75;;-64;0;100;1463,67;1991,3;1,47;;0;64,2;100;1308,37;1780;1,32;;0;0;165,8;65581,77;89223,2;39,73
-65,7;0;100;14172,84;19282;11,77;;0;65,4;100;13141,09;17878,3;10,93;;0;0;164,6;84095,88;114411,4;46,05;;-65,2;0;100;1420,49;1932,6;1,42;;0;65,4;100;1238,58;1685,1;1,26;;0;0;164,6;66188,39;90048,5;40,04
-67;0;100;13585,01;18482,2;11,29;;0;66,6;100;12645,38;17203,9;10,49;;0;0;163,4;84856,6;115446,4;46,45;;-66,5;0;100;1304,86;1775,3;1,31;;0;66,6;100;1204,27;1638,4;1,22;;0;0;163,4;66556,39;90549,2;40,28
-68,1;0;100;13024,17;17719,2;10,87;;0;67,8;100;12073,28;16425,5;10,02;;0;0;162,2;85599,27;116456,8;46,89;;-67,6;0;100;1315,77;1790,1;1,31;;0;67,9;100;1071,07;1457,2;1,08;;0;0;162,2;67139,24;91342,1;40,55
-69,3;0;100;12550,69;17075,1;10,42;;0;68,9;100;11548,62;15711,8;9,59;;0;0;161;86014,64;117021,9;47,09;;-68,9;0;100;1345,27;1830,2;1,35;;0;69,1;100;1233,51;1678,2;1,25;;0;0;161;67494,73;91825,8;40,84
-70,6;0;100;12060,74;16408,5;10,06;;0;70,2;100;11075,06;15067,5;9,18;;0;0;159,8;86740,22;118009;47,53;;-70,1;0;100;1338,4;1820,9;1,34;;0;70,2;100;1146,29;1559,5;1,16;;0;0;159,8;68001,65;92515,4;41,18
-71,8;0;100;11857,4;16131,9;9,86;;0;71,4;100;10762,92;14642,8;8,93;;0;0;158,6;87209,47;118647,4;47,82;;-71,2;0;100;1312,49;1785,6;1,31;;0;71,5;100;1196,23;1627,5;1,21;;0;0;158,6;68557,96;93272,3;41,48
-73;0;100;11229,01;15276,9;9,34;;0;72,6;100;10253,08;13949,2;8,49;;0;0;157,4;87738,76;119367,5;48,1;;-72,5;0;100;1283,88;1746,7;1,28;;0;72,7;100;1115,17;1517,2;1,13;;0;0;157,4;68930,19;93778,7;41,72
-74,2;0;100;10903,36;14833,9;9,05;;0;73,8;100;9902,21;13471,8;8,22;;0;0;156,2;88497,35;120399,6;48,49;;-73,7;0;100;1230,8;1674,5;1,23;;0;73,9;100;1070,26;1456,1;1,08;;0;0;156,1;69564,05;94641,1;42,03
-75,4;0;100;10526,21;14320,8;8,79;;0;75;100;9613,44;13079;8,01;;0;0;155;89204,93;121362,2;48,8;;-74,9;0;100;1156,13;1572,9;1,16;;0;75,1;100;1098,53;1494,5;1,1;;0;0;155;70010,61;95248,6;42,33
-76,6;0;100;10330,53;14054,6;8,58;;0;76,2;100;9039,44;12298,1;7,52;;0;0;153,8;89291,06;121479,4;49,04;;-76,1;0;100;1131,49;1539,4;1,13;;0;76,3;100;1234,49;1679,5;1,24;;0;0;153,8;70748,63;96252,7;42,72
-77,8;0;100;9840,03;13387,2;8,18;;0;77,4;100;8881,23;12082,8;7,4;;0;0;152,6;90135,02;122627,6;49,38;;-77,3;0;100;1152,62;1568,1;1,15;;0;77,5;100;976,61;1328,7;0,99;;0;0;152,6;70869,12;96416,6;42,95
-79;0;100;9630,15;13101,7;8,01;;0;78,6;100;8611,35;11715,6;7,14;;0;0;151,3;90561,8;123208,2;49,59;;-78,5;0;100;1134,55;1543,5;1,13;;0;78,7;100;1091,19;1484,5;1,1;;0;0;151,3;71692,53;97536,8;43,36
-80;0;100;9377,38;12757,8;7,8;;0;80;100;8291,46;11280,4;6,87;;0;0;150,1;91085,16;123920,3;49,88;;-80;0;100;1061,16;1443,7;1,06;;0;80;100;1024,06;1393,2;1,03;;0;0;150,1;72311,69;98379,2;43,71
;;;;;;;;;;;;;;0;0;148,9;92110,57;125315,3;50,52;;;;;;;;;;;;;;;;0;0;148,9;72897,93;99176,8;44,12
;;;;;;;;;;;;;;0;0;147,7;92471,55;125806,4;50,75;;;;;;;;;;;;;;;;0;0;147,7;73555,38;100071,2;44,55
;;;;;;;;;;;;;;0;0;146,5;93270,73;126893,7;51,15;;;;;;;;;;;;;;;;0;0;146,5;73957,44;100618,2;44,82
;;;;;;;;;;;;;;0;0;145,3;93894,91;127742,9;51,49;;;;;;;;;;;;;;;;0;0;145,3;74615,83;101513,9;45,16
;;;;;;;;;;;;;;0;0;144,1;94875,67;129077,2;51,98;;;;;;;;;;;;;;;;0;0;144,1;75001,16;102038,2;45,44
;;;;;;;;;;;;;;0;0;142,9;95259,32;129599,2;52,3;;;;;;;;;;;;;;;;0;0;142,9;75478,5;102687,6;45,68
;;;;;;;;;;;;;;0;0;141,7;95805,46;130342,2;52,56;;;;;;;;;;;;;;;;0;0;141,7;76101,64;103535,4;46,14
;;;;;;;;;;;;;;0;0;140,5;96420,16;131178,5;52,93;;;;;;;;;;;;;;;;0;0;140,5;76858,23;104564,7;46,47
;;;;;;;;;;;;;;0;0;139,3;97201,9;132242;53,3;;;;;;;;;;;;;;;;0;0;139,3;77404,65;105308,1;46,74
;;;;;;;;;;;;;;0;0;138;97816,03;133077,5;53,67;;;;;;;;;;;;;;;;0;0;138,1;77990,97;106105,8;47,11
;;;;;;;;;;;;;;0;0;136,9;98057,44;133406;53,88;;;;;;;;;;;;;;;;0;0;136,8;78425,25;106696,6;47,56
;;;;;;;;;;;;;;0;0;135,6;99162,98;134910;54,37;;;;;;;;;;;;;;;;0;0;135,7;79071,72;107576,1;47,77
;;;;;;;;;;;;;;0;0;134,5;100030,76;136090,6;54,91;;;;;;;;;;;;;;;;0;0;134,5;79487,5;108141,8;48,15
;;;;;;;;;;;;;;0;0;133,2;100512,03;136745,4;55,24;;;;;;;;;;;;;;;;0;0;133,2;80366,86;109338,1;48,6
;;;;;;;;;;;;;;0;0;132;101297,76;137814,4;55,48;;;;;;;;;;;;;;;;0;0;132;80827,89;109965,4;48,97
;;;;;;;;;;;;;;0;0;130,8;101542,97;138148;55,78;;;;;;;;;;;;;;;;0;0;130,8;81700,79;111152,9;49,34
;;;;;;;;;;;;;;0;0;129,6;102429,75;139354,4;56,11;;;;;;;;;;;;;;;;0;0;129,6;82175,13;111798,3;49,72
;;;;;;;;;;;;;;0;0;128,5;103177,63;140371,9;56,55;;;;;;;;;;;;;;;;0;0;128,4;82983,33;112897,8;50,07
;;;;;;;;;;;;;;0;0;127,2;104111,28;141642,1;57,05;;;;;;;;;;;;;;;;0;0;127,2;83406,87;113474;50,42
;;;;;;;;;;;;;;0;0;126;104641,36;142363,3;57,28;;;;;;;;;;;;;;;;0;0;126;84370,25;114784,7;50,86
;;;;;;;;;;;;;;0;0;124,8;105476,99;143500,2;57,76;;;;;;;;;;;;;;;;0;0;124,8;84831,16;115411,8;51,32
;;;;;;;;;;;;;;0;0;123,6;105863,03;144025,4;58;;;;;;;;;;;;;;;;0;0;123,6;85331,57;116092,6;51,62
;;;;;;;;;;;;;;0;0;122,4;106805,19;145307,2;58,45;;;;;;;;;;;;;;;;0;0;122,4;86131,03;117180,2;52,06
;;;;;;;;;;;;;;0;0;121,2;107620,06;146415,8;58,81;;;;;;;;;;;;;;;;0;0;121,1;86766,53;118044,8;52,42
;;;;;;;;;;;;;;0;0;120;107991,06;146920,5;59,24;;;;;;;;;;;;;;;;0;0;119,9;87302,25;118773,7;52,88
;;;;;;;;;;;;;;0;0;118,8;108543,16;147671,7;59,49;;;;;;;;;;;;;;;;0;0;118,7;87924,23;119619,9;53,28
;;;;;;;;;;;;;;0;0;117,5;109594,33;149101,8;60,01;;;;;;;;;;;;;;;;0;0;117,5;88819,72;120838,2;53,61
;;;;;;;;;;;;;;0;0;116,3;110170,24;149885,3;60,4;;;;;;;;;;;;;;;;0;0;116,3;89438,52;121680;54,05
;;;;;;;;;;;;;;0;0;115,2;110985,26;150994,1;60,78;;;;;;;;;;;;;;;;0;0;115,1;90156,29;122656,5;54,57
;;;;;;;;;;;;;;0;0;113,9;111559,87;151775,9;61,18;;;;;;;;;;;;;;;;0;0;113,9;90842,71;123590,4;55,08
;;;;;;;;;;;;;;0;0;112,7;112178,76;152617,9;61,41;;;;;;;;;;;;;;;;0;0;112,7;91661,25;124704;55,4
;;;;;;;;;;;;;;0;0;111,5;113512;154431,7;62,21;;;;;;;;;;;;;;;;0;0;111,4;92286,11;125554,1;55,77
;;;;;;;;;;;;;;0;0;110,3;113817,25;154847;62,42;;;;;;;;;;;;;;;;0;0;110,2;93020,36;126553,1;56,21
;;;;;;;;;;;;;;0;0;109,1;114469,32;155734,1;62,8;;;;;;;;;;;;;;;;0;0;109,1;93608,65;127353,4;56,63
;;;;;;;;;;;;;;0;0;107,9;115142,33;156649,8;63,29;;;;;;;;;;;;;;;;0;0;107,8;94499,13;128564,9;57,12
;;;;;;;;;;;;;;0;0;106,7;115829,7;157584,9;63,58;;;;;;;;;;;;;;;;0;0;106,6;95094,91;129375,5;57,6
;;;;;;;;;;;;;;0;0;105,5;116768,15;158861,7;63,95;;;;;;;;;;;;;;;;0;0;105,4;96178,93;130850,3;58,08
;;;;;;;;;;;;;;0;0;104,3;117614,1;160012,6;64,48;;;;;;;;;;;;;;;;0;0;104,2;96806,15;131703,6;58,56
;;;;;;;;;;;;;;0;0;103,1;118400,18;161082;64,86;;;;;;;;;;;;;;;;0;0;103;97429,83;132552,1;58,89
;;;;;;;;;;;;;;0;0;101,9;119098,43;162032;65,35;;;;;;;;;;;;;;;;0;0;101,8;98232,79;133644,5;59,33
;;;;;;;;;;;;;;0;0;100,6;120018,77;163284,1;65,9;;;;;;;;;;;;;;;;0;0;100,6;98880,41;134525,6;59,72
;;;;;;;;;;;;;;0;0;99,4;121095,8;164749,4;66,3;;;;;;;;;;;;;;;;0;0;99,3;99582,96;135481,4;60,29
;;;;;;;;;;;;;;0;0;98,2;121677,33;165540,5;66,74;;;;;;;;;;;;;;;;0;0;98,2;100557,12;136806,8;60,75
;;;;;;;;;;;;;;0;0;97;122446,04;166586,4;67,05;;;;;;;;;;;;;;;;0;0;96,9;101219,12;137707,4;61,35
;;;;;;;;;;;;;;0;0;95,8;123147,86;167541,2;67,51;;;;;;;;;;;;;;;;0;0;95,7;101659,07;138305,9;61,72
;;;;;;;;;;;;;;0;0;94,6;124175,97;168939,9;68,05;;;;;;;;;;;;;;;;0;0;94,5;102811,63;139874;62,05
;;;;;;;;;;;;;;0;0;93,4;124948,01;169990,3;68,38;;;;;;;;;;;;;;;;0;0;93,3;103459,76;140755,8;62,53
;;;;;;;;;;;;;;0;0;92,2;126040,3;171476,3;68,87;;;;;;;;;;;;;;;;0;0;92,1;104314,77;141919;62,93
;;;;;;;;;;;;;;0;0;91;126765,39;172462,8;69,32;;;;;;;;;;;;;;;;0;0;90,9;104715,01;142463,5;63,36
;;;;;;;;;;;;;;0;0;89,8;127390,22;173312,9;69,87;;;;;;;;;;;;;;;;0;0;89,7;106097,21;144344;64,09
;;;;;;;;;;;;;;0;0;88,6;128379,32;174658,5;70,43;;;;;;;;;;;;;;;;0;0;88,5;106614,6;145047,9;64,59
;;;;;;;;;;;;;;0;0;87,3;128952,48;175438,3;70,79;;;;;;;;;;;;;;;;0;0;87,3;107693,68;146516;65,08
;;;;;;;;;;;;;;0;0;86,1;129979,43;176835,5;71,32;;;;;;;;;;;;;;;;0;0;86,1;108289,09;147326;65,43
;;;;;;;;;;;;;;0;0;84,9;130838,01;178003,5;71,68;;;;;;;;;;;;;;;;0;0;84,9;109254,16;148639;66,07
;;;;;;;;;;;;;;0;0;83,7;131467,91;178860,5;72,04;;;;;;;;;;;;;;;;0;0;83,6;109974,85;149619,5;66,44
;;;;;;;;;;;;;;0;0;82,5;132253,35;179929,1;72,47;;;;;;;;;;;;;;;;0;0;82,4;110889,98;150864,5;67,05
;;;;;;;;;;;;;;0;0;81,3;133254,23;181290,8;73,08;;;;;;;;;;;;;;;;0;0;81,2;111804,1;152108,1;67,59
;;;;;;;;;;;;;;0;0;80,1;134180,72;182551,2;73,6;;;;;;;;;;;;;;;;0;0;80;112688,68;153311,6;68,19
;;;;;;;;;;;;;;0;0;78,9;135125,93;183837,2;73,94;;;;;;;;;;;;;;;;0;0;78,8;113317,47;154167,1;68,69
;;;;;;;;;;;;;;0;0;77,6;135560,03;184427,8;74,48;;;;;;;;;;;;;;;;0;0;77,5;114432,01;155683,4;69,22
;;;;;;;;;;;;;;0;0;76,5;136789,43;186100,4;74,95;;;;;;;;;;;;;;;;0;0;76,4;115013,6;156474,6;69,76
;;;;;;;;;;;;;;0;0;75,2;137577,05;187171,9;75,47;;;;;;;;;;;;;;;;0;0;75,1;115792,01;157533,6;70,33
;;;;;;;;;;;;;;0;0;74,1;138451,79;188362;75,84;;;;;;;;;;;;;;;;0;0;73,9;116662,5;158717,9;70,62
;;;;;;;;;;;;;;0;0;72,8;139462,16;189736,6;76,43;;;;;;;;;;;;;;;;0;0;72,7;117740,52;160184,6;71,26
;;;;;;;;;;;;;;0;0;71,6;139873,17;190295,8;76,78;;;;;;;;;;;;;;;;0;0;71,5;119015,17;161918,7;71,86
;;;;;;;;;;;;;;0;0;70,4;141000,03;191828,8;77,07;;;;;;;;;;;;;;;;0;0;70,3;120035,18;163306,4;72,39
;;;;;;;;;;;;;;0;0;69,2;141864,78;193005,3;77,73;;;;;;;;;;;;;;;;0;0;69,1;120693,12;164201,5;72,91
;;;;;;;;;;;;;;0;0;68;142669,34;194099,9;78,32;;;;;;;;;;;;;;;;0;0;67,9;121885,8;165824,2;73,61
;;;;;;;;;;;;;;0;0;66,8;143656,17;195442,5;78,78;;;;;;;;;;;;;;;;0;0;66,7;122411,15;166538,9;74,18
;;;;;;;;;;;;;;0;0;65,6;144532,3;196634,5;79,27;;;;;;;;;;;;;;;;0;0;65,5;123673,72;168256,6;74,88
;;;;;;;;;;;;;;0;0;64,3;145070,34;197366,5;79,5;;;;;;;;;;;;;;;;0;0;64,3;124285,35;169088,7;75,01
;;;;;;;;;;;;;;0;0;63,2;146655,63;199523,2;80,13;;;;;;;;;;;;;;;;0;0;63,1;125275,24;170435,5;75,6
;;;;;;;;;;;;;;0;0;62;147285,97;200380,8;80,85;;;;;;;;;;;;;;;;0;0;61,9;126416,55;171988,2;76,48
;;;;;;;;;;;;;;0;0;60,7;148506,02;202040,7;81,31;;;;;;;;;;;;;;;;0;0;60,6;127212,39;173070,9;76,99
;;;;;;;;;;;;;;0;0;59,5;148753,08;202376,8;81,58;;;;;;;;;;;;;;;;0;0;59,4;128247,16;174478,7;77,62
;;;;;;;;;;;;;;0;0;58,3;150118,7;204234,7;82,09;;;;;;;;;;;;;;;;0;0;58,2;129290,73;175898,5;78,23
;;;;;;;;;;;;;;0;0;57,1;151098,89;205568,2;82,69;;;;;;;;;;;;;;;;0;0;57;130398,04;177405;78,74
;;;;;;;;;;;;;;0;0;55,9;152003,99;206799,6;83,14;;;;;;;;;;;;;;;;0;0;55,8;130965,87;178177,5;79,23
;;;;;;;;;;;;;;0;0;54,7;152618,43;207635,5;83,58;;;;;;;;;;;;;;;;0;0;54,6;131882,58;179424,7;79,94
;;;;;;;;;;;;;;0;0;53,5;153843,3;209302;84,18;;;;;;;;;;;;;;;;0;0;53,4;133300,78;181354,1;80,47
;;;;;;;;;;;;;;0;0;52,3;154397,74;210056,3;84,75;;;;;;;;;;;;;;;;0;0;52,2;133985,57;182285,8;80,96
;;;;;;;;;;;;;;0;0;51,1;155513,23;211573,9;85,19;;;;;;;;;;;;;;;;0;0;50,9;135127,46;183839,3;81,58
;;;;;;;;;;;;;;0;0;49,9;156322,46;212674,8;85,77;;;;;;;;;;;;;;;;0;0;49,8;135943,1;184948,9;82,09
;;;;;;;;;;;;;;0;0;48,7;157413,84;214159,6;86,29;;;;;;;;;;;;;;;;0;0;48,6;137369,29;186889,3;83,03
;;;;;;;;;;;;;;0;0;47,4;157941,82;214877,9;86,67;;;;;;;;;;;;;;;;0;0;47,3;138497,98;188424,8;83,62
